country,target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
Taiwan,ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,11,expanding_ar2,full,m2_tech,m1_controls,44,3.030854104220946,3.7058047991514607,-1.9863520395686558,2.759229389389376,3.466088187629816,1.0984422374870693,1.0691605633051038,0.8181818181818182,-0.4031105543492581,0.6868668965924614,1.1913513596854943,0.11675783964374381,0.16346097550124133
Taiwan,ex_games_12m_pct,tw_epi_integrated_circuits_gbp_12m_pct,12,expanding_ar2,full,m2_tech,m1_controls,42,2.7462873467582063,3.361561495456346,-1.5826354994146021,3.413063574649522,4.230338079864759,0.8046399625123347,0.7946318785858867,0.8333333333333334,0.7602225592476906,0.4471215624910818,1.1214758849185302,0.131042675377646,0.1834597455287044
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,1,expanding_ar2,full,m2_tech,m1_controls,63,1.8556035007049214,2.3257568402278013,-0.29214695356858134,1.8550699472290126,2.317788996180412,1.000287619060783,1.0034376917228098,0.6666666666666666,-0.8788706956888248,0.37947138921381685,-0.778951590660901,0.7819958841339664,0.8274741276156492
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,2,expanding_ar2,full,m2_tech,m1_controls,61,2.0271236224065645,2.570321791141262,-0.41957609143044533,2.0375889291269393,2.578191997849123,0.9948638773155982,0.9969473930900311,0.7049180327868853,0.40392487669673044,0.6862679624521146,0.6626795929826467,0.25376789113175185,0.8233626064532296
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,3,expanding_ar2,full,m2_tech,m1_controls,59,2.126342987137046,2.739909657404106,-0.4983640247856253,2.157672712369108,2.7859523979941776,0.9854798528745993,0.9834732493551501,0.6949152542372882,1.6512992485121472,0.09867748567248534,1.9384970726162094,0.02628130381001519,0.21025043048012151
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,4,expanding_ar2,full,m2_tech,m1_controls,57,2.3258050126207648,2.970798144910422,-0.593196124453948,2.364649828889695,3.053887898003159,0.9835726982514068,0.9727921404230108,0.6666666666666666,1.5624359814237805,0.11818531620921587,1.9646418511028254,0.02472785224993631,0.06594093933316349
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,5,expanding_ar2,full,m2_tech,m1_controls,55,2.554488038351531,3.241935983777437,-0.6763431596814291,2.546692905837003,3.3082724957743586,1.0030608843715163,0.9799482926265437,0.6363636363636364,0.6491814585765868,0.5162210947441984,1.1939534654205428,0.11624808577867954,0.3099948954098121
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,6,expanding_ar2,full,m2_tech,m1_controls,53,2.6999484924384842,3.4404049717449277,-0.7386284974853807,2.6887756268156116,3.476818633355377,1.0041553729926156,0.9895267296196846,0.6415094339622641,0.30998817534961476,0.7565699484598665,0.7567256800067641,0.22460711320967344,0.4938713269279327
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,7,expanding_ar2,full,m2_tech,m1_controls,51,2.7854485027813523,3.4963864276786665,-0.8120295851982908,2.729542417548049,3.5010681244805824,1.0204818525163364,0.9986627804328685,0.803921568627451,0.062481069756358545,0.950179736628055,0.26778597122783077,0.3944320349105155,0.725898388493239
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,8,expanding_ar2,full,m2_tech,m1_controls,49,3.0693818022577544,3.713391547006867,-0.6631994301575227,2.9440572971438015,3.675438484901649,1.042568636566801,1.0103261317693455,0.7142857142857143,-0.3950715765161889,0.6927900648488597,-0.04094156685668973,0.5163287601739537,0.7228602642435351
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,9,expanding_ar2,full,m2_tech,m1_controls,48,3.379380216192331,4.024567988731102,-0.5284483247028052,3.2451716511160904,3.9467264829418864,1.041356384039064,1.0197230555817975,0.6666666666666666,-0.8078526925754688,0.41917538742874505,-0.5310627004748993,0.7023123347590727,0.8193643905522515
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,10,expanding_ar2,full,m2_tech,m1_controls,46,3.599382116247658,4.286624340048583,-0.5500567657004425,3.5321973087541148,4.234020221391094,1.0190206836200895,1.0124241538554122,0.782608695652174,-1.0312213853586747,0.3024370143045807,-0.8789528296358504,0.8102865738221556,0.8911918564715352
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,11,expanding_ar2,full,m2_tech,m1_controls,44,3.737899066545239,4.4949768950802955,-0.38663536089565653,3.622122181349111,4.3342138327465385,1.0319638265634115,1.037091631501689,0.7954545454545454,-1.0312424640299869,0.30242713195102977,-0.8931935500056853,0.8141232341991788,0.8841097334905771
Hong Kong,headline_12m_pct,hk_ppi_tech_gbp_12m_pct,12,expanding_ar2,full,m2_tech,m1_controls,42,4.482538480198057,5.4509544073237794,0.018449192743630643,4.134365023451165,4.883105424874594,1.0842144935853424,1.1162884953408043,0.6904761904761905,-1.1650595237960282,0.2439948994456198,-1.1143329071019477,0.8674318026493159,0.8983168979156114
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,1,expanding_ar2,full,m2_tech,m1_controls,63,1.343410867665423,1.7257348156213186,-0.06513289472609995,1.328209171394635,1.7272104873262712,1.0114452577185762,0.9991456329637988,0.6507936507936508,0.05577302654539583,0.9555226231854016,0.7186815243580786,0.23616858476908129,0.35699359537432224
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,2,expanding_ar2,full,m2_tech,m1_controls,61,1.765836697378557,2.0543703702658265,-0.09935917973845022,1.778052816600226,2.1221840792042914,0.9931294958689545,0.968045321985503,0.639344262295082,1.1425465023760395,0.2532269281373817,1.8234354877064878,0.034118729780483366,0.1040729152643422
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,3,expanding_ar2,full,m2_tech,m1_controls,59,2.0780908283650104,2.511347713271024,-0.2264471798087775,2.1108889577560115,2.6678596970671924,0.9844624089436389,0.9413342523341,0.711864406779661,1.9191214197712527,0.05496896925986295,2.39506453356007,0.008308720122319545,0.027567947851845038
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,4,expanding_ar2,full,m2_tech,m1_controls,57,2.0960595925290244,2.5300575176731868,-0.47351871601634915,2.1981377850920505,2.7453632187332953,0.9535615131793245,0.9215747848623651,0.7543859649122807,2.0897419601237592,0.03664098555919068,2.5257413769208834,0.005772721950371334,0.046181775602970675
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,5,expanding_ar2,full,m2_tech,m1_controls,55,2.1831424732352067,2.72431558807754,-0.5821066127585114,2.338000361697113,2.9069150520987552,0.9337648141553334,0.937184451300226,0.8363636363636363,1.3470967963138127,0.17794905982108478,2.215156057450021,0.013374677423477978,0.10699741938782382
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,6,expanding_ar2,full,m2_tech,m1_controls,53,2.5482551076616113,2.940456200721042,-0.8499104732050803,2.603451791086435,3.062731918377537,0.9787986535361233,0.9600762584140013,0.7735849056603774,1.202752629782881,0.2290720608214002,2.032687260318251,0.021042064599579403,0.12448209532229743
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,7,expanding_ar2,full,m2_tech,m1_controls,51,2.1435937651636747,2.6116301266996125,-0.9758403177124744,2.2394895023684693,2.777638124006062,0.9571796442433081,0.9402341162184858,0.7450980392156863,1.5365553348088665,0.12440223741195267,2.283134049305708,0.011211236723051651,0.08968989378441321
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,8,expanding_ar2,full,m2_tech,m1_controls,49,2.362428276898107,2.8671123268979537,-0.7936046707830349,2.515031914643226,3.030711555289808,0.9393233792157397,0.9460195319127919,0.8163265306122449,1.1183493339508324,0.26341782439494676,1.9400677266578206,0.026185729789000866,0.18330010852300607
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,9,expanding_ar2,full,m2_tech,m1_controls,48,1.97172991244065,2.581763166470984,-0.7031522454842826,2.1008991359658657,2.659045323338181,0.9385171704276838,0.9709361265154456,0.7916666666666666,0.5405473492675082,0.5888196164681221,1.1329530404071648,0.12861698709971117,0.3810285191050801
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,10,expanding_ar2,full,m2_tech,m1_controls,46,2.4002587796796604,2.9575146945527253,-0.4422871819442765,2.3508892032186868,2.9411985738510276,1.0210003841922366,1.0055474393489638,0.8478260869565217,-0.15745581732597758,0.8748856261455407,0.3445509399697566,0.365215996910653,0.4260853297290952
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,11,expanding_ar2,full,m2_tech,m1_controls,44,2.827313809853938,3.545005064694738,-0.05012291641021402,2.759229389389376,3.466088187629816,1.0246751577546909,1.0227682830882867,0.8181818181818182,-0.7517850984942297,0.4521803047478168,-0.26518243097717353,0.6045655356998776,0.7053264583165239
Hong Kong,ex_games_12m_pct,hk_ppi_tech_gbp_12m_pct,12,expanding_ar2,full,m2_tech,m1_controls,42,3.4731915834247373,4.353535740345053,0.20843354709804474,3.413063574649522,4.230338079864759,1.0176170198591714,1.0291224148411875,0.6666666666666666,-0.9432639828213379,0.3455458936182487,-0.7520047260291204,0.7739758916517269,0.9029718735936814
