target,candidate,horizon,window,n_forecasts,rmse_ratio,direction_accuracy,clark_west_one_sided_p,clark_west_fdr_q
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar2,62,1.0050079352898944,0.5645161290322581,0.5825156180251584,0.5825156180251584
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar2,60,0.9835424101752834,0.6,0.1256145245097573,0.2512290490195146
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar2,77,1.001800771447731,0.5974025974025974,0.2301301494573253,0.4602602989146506
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,75,1.0141760656073178,0.6266666666666667,0.0617461666903225,0.123492333380645
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,73,1.0398241150101355,0.6027397260273972,0.0591797556926872,0.1183595113853744
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar2,24,1.026689094046905,0.7083333333333334,0.9374526193263164,0.9374526193263164
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar2,23,1.0410281223621614,0.6086956521739131,0.9036504973531924,0.9036504973531924
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar2,21,1.0224724294249965,0.5714285714285714,0.582389179434443,0.582389179434443
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar2,77,1.0058597676573051,0.5844155844155844,0.7444292099317605,0.9374526193263164
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar2,75,1.0194735690639805,0.6,0.5206806348582746,0.6942408464776996
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar2,73,1.0529555971438331,0.5205479452054794,0.3792474498590609,0.5056632664787478
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar2,77,0.9868314634657632,0.5714285714285714,0.0435380221765097,0.1741520887060389
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar2,75,0.974420513944504,0.6266666666666667,0.0107667883121627,0.0430671532486511
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar2,73,0.9783100261990072,0.589041095890411,0.0285641580496824,0.1142566321987296
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar2,64,1.0215103670562784,0.546875,0.6823927476311881,0.909856996841584
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,62,1.028944337854792,0.6451612903225806,0.5134498753017893,0.6845998337357191
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,60,1.0617562651218848,0.5666666666666667,0.8225419546005339,0.9469641538651956
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar2,24,1.0612167565232544,0.5,0.9266712539378767,0.9266712539378767
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar2,23,1.0431812259206064,0.7391304347826086,0.8707155250546281,0.8707155250546281
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar2,21,1.0393242105914478,0.7619047619047619,0.9469641538651956,0.9469641538651956
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar2,64,1.0015598804423758,0.640625,0.3050673179319731,0.6101346358639463
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar2,62,0.9893835834771564,0.6774193548387096,0.0815568876039346,0.1631137752078692
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar2,60,0.990300054100469,0.7,0.1611651497393149,0.4918279757915481
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar2,64,0.98956072199432,0.546875,0.1466673593481857,0.5866694373927428
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar2,62,0.9810013825303991,0.5806451612903226,0.0452569276634104,0.1631137752078692
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar2,60,0.9898044642344352,0.55,0.245913987895774,0.4918279757915481
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar2,64,1.0087104510555005,0.609375,0.4535300083899122,0.6708609867058763
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,62,0.9901959312767842,0.6612903225806451,0.0944839600867476,0.1889679201734952
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,60,0.9754625566037928,0.6666666666666666,0.0493316809595744,0.1973267238382977
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar2,24,0.9815774256440576,0.625,0.0669826203129145,0.2679304812516583
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar2,23,1.0107397487940226,0.5217391304347826,0.0553000518041479,0.1889679201734952
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar2,21,1.18698589194698,0.6666666666666666,0.1823937387842008,0.3608816290013479
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar2,64,1.0415290579478869,0.5625,0.5945277409313283,0.6708609867058763
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar2,62,1.1284345501458868,0.5806451612903226,0.6519328470286314,0.7706920612295112
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar2,60,1.0995033101037133,0.6833333333333333,0.2706612217510109,0.3608816290013479
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar2,64,1.0162859751725315,0.5625,0.6708609867058763,0.6708609867058763
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar2,62,1.012548000997082,0.6290322580645161,0.7706920612295112,0.7706920612295112
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar2,60,1.007026336184884,0.6333333333333333,0.5590562616109417,0.5590562616109417
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar2,64,0.9957334057861826,0.5625,0.2657093865599762,0.3948024244694987
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,62,1.0373439060262934,0.5483870967741935,0.5506318769622035,0.7341758359496047
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,60,1.0436962595101502,0.4833333333333333,0.6062355263053807,0.6403167163374306
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar2,24,0.8744451224234958,0.625,0.0305422178212758,0.1221688712851035
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar2,23,0.8218467009149127,0.4347826086956521,0.0508419731307787,0.203367892523115
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar2,21,0.8557218261816879,0.5238095238095238,0.0708573103261721,0.2834292413046886
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar2,64,1.0264511416541524,0.53125,0.296101818352124,0.3948024244694987
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar2,62,1.0871996843044285,0.5161290322580645,0.2542463380293598,0.5084926760587196
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar2,60,1.0878213614281642,0.5166666666666667,0.1652241464033738,0.3304482928067476
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar2,64,1.0397676537513738,0.515625,0.819743126565784,0.819743126565784
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar2,62,1.055134220174303,0.6451612903225806,0.8653309052234941,0.8653309052234941
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar2,60,1.0353254837957115,0.6333333333333333,0.6403167163374306,0.6403167163374306
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar2,64,1.0489231055384092,0.609375,0.7114392282238695,0.9450502563370384
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,62,1.0731179492371463,0.6774193548387096,0.8306971798421549,0.9780312866549666
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,60,1.0415572631613808,0.7166666666666667,0.5682831328223257,0.985084959764128
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar2,24,1.050441983212377,0.75,0.9450502563370384,0.9450502563370384
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar2,23,1.0883351157192207,0.6521739130434783,0.9310057213778736,0.9780312866549666
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar2,21,1.1176982124144463,0.8095238095238095,0.8934364335826357,0.985084959764128
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar2,64,1.0271940156808466,0.625,0.6194824517741632,0.9450502563370384
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar2,62,1.0575413147269748,0.6451612903225806,0.4023713291351863,0.9780312866549666
cpi_L7H9_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar2,60,1.0385974016265564,0.6333333333333333,0.3522961203804775,0.985084959764128
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar2,64,1.0286392996284148,0.65625,0.6993916621117036,0.9450502563370384
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar2,62,1.0430572243833456,0.6612903225806451,0.9780312866549666,0.9780312866549666
cpi_L7H9_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar2,60,1.017547533385495,0.7333333333333333,0.985084959764128,0.985084959764128
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.006184891490861,0.6333333333333333,0.174807083002474,0.3496141660049481
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,0.9950713476500372,0.5862068965517241,0.0770560433441727,0.1027413911255636
cpi_L7GG_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,0.9912317423819188,0.6428571428571429,0.1106479344303204,0.2212958688606409
cpi_L7GG_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,1.1027707408309737,0.625,0.7583310476087859,0.7583310476087859
cpi_L7GG_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,0.946341675165592,0.7391304347826086,0.010852272362698,0.0434090894507923
cpi_L7GG_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,1.022981549626313,0.6190476190476191,0.4994053369324807,0.4994053369324807
cpi_L7GG_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,0.9903485916773196,0.6333333333333333,0.0540508768021553,0.2162035072086212
cpi_L7GG_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,0.9595572930171526,0.6724137931034483,0.0345859961451286,0.0691719922902572
cpi_L7GG_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,0.948226872717124,0.6071428571428571,0.048840729888053,0.1953629195522123
cpi_L7GG_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,1.0099562262904067,0.55,0.6118312798047495,0.7583310476087859
cpi_L7GG_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,1.0763335768904396,0.6724137931034483,0.9698538946681108,0.9698538946681108
cpi_L7GG_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,1.0021414161741795,0.6428571428571429,0.4133043320281503,0.4994053369324807
cpi_L7GM_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.0147422588859938,0.55,0.4815244275581489,0.963048855116298
cpi_L7GM_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,1.0312739594486404,0.5689655172413793,0.8404914039479845,0.9012296083846796
cpi_L7GM_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.0336374614310049,0.5,0.99876381074862,0.99876381074862
cpi_L7GM_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,1.0580389870144924,0.5833333333333334,0.9104230692604652,0.994197189901896
cpi_L7GM_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.124026982152664,0.5217391304347826,0.8641066002169281,0.9012296083846796
cpi_L7GM_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,0.9957150870345858,0.6190476190476191,0.0817715910714171,0.3270863642856686
cpi_L7GM_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,1.0168780928689254,0.5333333333333333,0.994197189901896,0.994197189901896
cpi_L7GM_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,1.0257635102663405,0.5344827586206896,0.9012296083846796,0.9012296083846796
cpi_L7GM_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,1.044303892234078,0.5,0.8642132429269336,0.99876381074862
cpi_L7GM_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,0.9978564816157665,0.5333333333333333,0.3189652621831151,0.963048855116298
cpi_L7GM_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,0.9975929873103646,0.5689655172413793,0.3423723709801229,0.9012296083846796
cpi_L7GM_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,1.0133024725008883,0.5178571428571429,0.8764192399735122,0.99876381074862
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.0209611050382958,0.6166666666666667,0.4575883645318573,0.6101178193758098
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,1.0513345925908917,0.6724137931034483,0.5928726286774226,0.7904968382365635
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.148698261918099,0.7678571428571429,0.7268054991600874,0.8741755559075046
cpi_L7GP_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,1.0697842863559883,0.625,0.3423127138169872,0.6101178193758098
cpi_L7GP_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.0545990731154626,0.8260869565217391,0.0887561059543759,0.2326286393412131
cpi_L7GP_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,0.9610694585188984,0.8571428571428571,0.0397578812680443,0.1590315250721772
cpi_L7GP_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,0.9991891758957656,0.6333333333333333,0.1854952528458607,0.6101178193758098
cpi_L7GP_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,0.9803713398566714,0.6551724137931034,0.1163143196706065,0.2326286393412131
cpi_L7GP_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,1.0085758487581404,0.6607142857142857,0.2000264429131851,0.4000528858263703
cpi_L7GP_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,1.005581119306455,0.5666666666666667,0.8078256126219063,0.8078256126219063
cpi_L7GP_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,1.0051039393220764,0.5517241379310345,0.868358532425964,0.868358532425964
cpi_L7GP_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,1.005697429688699,0.6785714285714286,0.8741755559075046,0.8741755559075046
cpi_L7GQ_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.0217859530428084,0.5666666666666667,0.956488632490904,0.956488632490904
cpi_L7GQ_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,1.0378467307134516,0.5172413793103449,0.9096637256027018,0.9096637256027018
cpi_L7GQ_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.0903645166881606,0.5357142857142857,0.947295672402915,0.9565416395633142
cpi_L7GQ_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,1.0331646654178583,0.4583333333333333,0.8285380461740877,0.956488632490904
cpi_L7GQ_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.027281173700067,0.5652173913043478,0.6843723593847216,0.9096637256027018
cpi_L7GQ_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,1.01242919863711,0.5714285714285714,0.9565416395633142,0.9565416395633142
cpi_L7GQ_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,1.0009691934873026,0.5833333333333334,0.4813700281823093,0.956488632490904
cpi_L7GQ_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,1.002140909546878,0.5344827586206896,0.4703375744870195,0.9096637256027018
cpi_L7GQ_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,0.9872947365315246,0.5892857142857143,0.0421794062365316,0.1687176249461266
cpi_L7GQ_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,1.011936838281882,0.6166666666666667,0.7070328822085088,0.956488632490904
cpi_L7GQ_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,1.03157716049309,0.5172413793103449,0.5948417848645968,0.9096637256027018
cpi_L7GQ_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,1.02924953895181,0.5357142857142857,0.4387379934781202,0.8774759869562404
cpi_L7GR_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.0199170332362324,0.7333333333333333,0.4452357789115431,0.4930236298959447
cpi_L7GR_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,1.0286985358912002,0.6206896551724138,0.3756075321178886,0.7132177460565944
cpi_L7GR_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.035719742644639,0.6428571428571429,0.4304545970983588,0.6912434879881643
cpi_L7GR_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,0.9692966148967777,0.6666666666666666,0.1190915741159729,0.4763662964638919
cpi_L7GR_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.068303408339322,0.6521739130434783,0.5349133095424458,0.7132177460565944
cpi_L7GR_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,1.1914494696625364,0.6666666666666666,0.5184326159911232,0.6912434879881643
cpi_L7GR_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,1.021027229963779,0.7,0.4930236298959447,0.4930236298959447
cpi_L7GR_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,1.0523950047157522,0.6379310344827587,0.7931212399118743,0.7931212399118743
cpi_L7GR_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,1.0428906103073945,0.6607142857142857,0.7773328671182522,0.7773328671182522
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,1.0068859059997586,0.65,0.4732261901806911,0.4930236298959447
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,0.9932277801071792,0.5517241379310345,0.1989190568965155,0.7132177460565944
cpi_L7GR_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,0.9920021624908258,0.625,0.1732265795606076,0.6912434879881643
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,77,1.0024644033599113,0.5974025974025974,0.2244901527471645,0.4489803054943291
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,75,0.9960391897173206,0.64,0.0207928781865495,0.041585756373099
cpi_D7EO_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,73,1.0078852221185937,0.5616438356164384,0.0309934515803732,0.0714396897285874
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,1.050677050298929,0.7083333333333334,0.8946045885918004,0.9261976836480208
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.086637119984987,0.6086956521739131,0.800007231845608,0.800007231845608
cpi_D7EO_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,1.0459818513580343,0.5714285714285714,0.593005555983984,0.593005555983984
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,77,1.0082494422629709,0.6103896103896104,0.9261976836480208,0.9261976836480208
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,75,1.0084526365925726,0.5733333333333334,0.334773082922944,0.4463641105639254
cpi_D7EO_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,73,1.0298946603228918,0.4657534246575342,0.1596445449057932,0.2128593932077243
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,77,0.9879689209966436,0.6493506493506493,0.0763627963586081,0.3054511854344324
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,75,0.9674605214114792,0.6533333333333333,0.0069668125552122,0.0278672502208489
cpi_D7EO_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,73,0.9784067082769832,0.6027397260273972,0.0357198448642937,0.0714396897285874
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.0209340034697618,0.4833333333333333,0.680639683706419,0.727103993000118
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,1.0019509560194673,0.5689655172413793,0.0969743285931918,0.1292991047909224
cpi_L7GT_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.001395547120031,0.625,0.1280235800342323,0.2560471600684647
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,1.0535999661609434,0.5,0.727103993000118,0.727103993000118
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.0240498144824897,0.7391304347826086,0.6522634058678458,0.6522634058678458
cpi_L7GT_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,1.028538795902998,0.6666666666666666,0.764885298631804,0.764885298631804
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,1.0045399951766574,0.5666666666666667,0.4013156885225408,0.727103993000118
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,0.9951386306616428,0.6379310344827587,0.0482155922819699,0.0964311845639398
cpi_L7GT_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,0.9884044364216577,0.6964285714285714,0.0445401929843205,0.178160771937282
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,0.9866833457609616,0.5833333333333334,0.0989646177753689,0.3958584711014756
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,0.9753009701376176,0.6379310344827587,0.00379445549131,0.0151778219652401
cpi_L7GT_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,0.9866793472885956,0.6428571428571429,0.1991312426269252,0.2655083235025669
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.0027612577355958,0.6333333333333333,0.4039266270441375,0.4959144324695083
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,1.0146461614772884,0.6206896551724138,0.5312372342455205,0.6841683504787256
cpi_L7GU_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.0052542072330004,0.625,0.3122527997343353,0.4723940160579212
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,0.9863636061767104,0.625,0.0762694447267686,0.3050777789070746
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,1.0892276964190664,0.4782608695652174,0.1405065886614158,0.5620263546456634
cpi_L7GU_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,1.142139884250927,0.6190476190476191,0.3776505493193118,0.4723940160579212
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,1.0791891090511407,0.55,0.4959144324695083,0.4959144324695083
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,1.141243794502077,0.5862068965517241,0.5189377017306067,0.6841683504787256
cpi_L7GU_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,1.0839305325954347,0.5714285714285714,0.4663308287638508,0.4723940160579212
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,0.99898445015018,0.5666666666666667,0.2965398500783838,0.4959144324695083
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,1.007392489877085,0.6206896551724138,0.6841683504787256,0.6841683504787256
cpi_L7GU_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,1.0042748254171074,0.6428571428571429,0.4723940160579212,0.4723940160579212
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,0.9689797450108104,0.5333333333333333,0.0980122025721519,0.1960244051443039
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,0.9897891360010044,0.5689655172413793,0.29096776796575,0.382010710638097
cpi_L7GY_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.0428004984136614,0.5357142857142857,0.7403640847533938,0.7403640847533938
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,0.8470698265118789,0.5833333333333334,0.0263463385735701,0.1053853542942805
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,2,expanding_ar6,23,0.7921200584527373,0.5652173913043478,0.0432040885601476,0.1728163542405907
cpi_L7GY_12m_pct,kr_epi_tech_12m_pct,3,expanding_ar6,21,0.8271475012530245,0.4285714285714285,0.0620591499711075,0.2482365998844301
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,1,expanding_ar6,60,1.0513720257667134,0.5666666666666667,0.3624303259201665,0.4755526569468058
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,2,expanding_ar6,58,1.125592726684227,0.5517241379310345,0.2554805780580882,0.382010710638097
cpi_L7GY_12m_pct,tw_epi_integrated_circuits_twd_12m_pct,3,expanding_ar6,56,1.1201460510348271,0.4642857142857143,0.181813535128395,0.36362707025679
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,1,expanding_ar6,60,1.021782301010524,0.5833333333333334,0.4755526569468058,0.4755526569468058
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,2,expanding_ar6,58,1.0236912535609743,0.5862068965517241,0.382010710638097,0.382010710638097
cpi_L7GY_12m_pct,hk_ppi_tech_12m_pct,3,expanding_ar6,56,1.0193933547072724,0.625,0.3997694583125948,0.5330259444167932
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,1,expanding_ar6,60,1.0446281666148942,0.6,0.7821914875514854,0.9627261835914492
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar6,58,1.0367433193072342,0.6206896551724138,0.7723029632754214,0.9564785672669416
cpi_L7H9_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar6,56,1.0401200940808046,0.6607142857142857,0.7564983226191118,0.9051285968762308
cpi_L7H9_12m_pct,kr_epi_tech_12m_pct,1,expanding_ar6,24,1.066554049845433,0.75,0.9627261835914492,0.9627261835914492
