target,candidate,horizon,window,n_forecasts,rmse_ratio,direction_accuracy,clark_west_one_sided_p,clark_west_fdr_q
cpi_L7GM_12m_pct,uk_ipi_c261_noneu_12m_pct,11,expanding_ar6,40,1.2955495530076664,0.725,0.922420221260306,0.922420221260306
cpi_L7GM_12m_pct,uk_ipi_c261_noneu_12m_pct,12,expanding_ar6,38,1.3080069952999704,0.631578947368421,0.9133728009521096,0.9133728009521096
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,1,expanding_ar6,52,1.0558320094572673,0.5,0.9062715018680536,0.9572418476029622
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,2,expanding_ar6,51,1.0383827498721327,0.5294117647058824,0.8942582927829344,0.9556239980624148
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,3,expanding_ar6,50,1.0813753409050113,0.56,0.9926580489897412,0.9926580489897412
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,4,expanding_ar6,49,1.1220085404973523,0.5714285714285714,0.9361006956331906,0.984254346643675
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,5,expanding_ar6,48,1.1558317215014529,0.6875,0.8705715348409415,0.8761785250681257
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,6,expanding_ar6,47,1.1351581277089415,0.6382978723404256,0.7093807029644694,0.9449628610389512
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,7,expanding_ar6,46,1.1020579478606962,0.7391304347826086,0.2308882826354943,0.4617765652709886
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,8,expanding_ar6,45,1.2473887749165948,0.6666666666666666,0.7197160911161616,0.9431807870990646
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,9,expanding_ar6,44,0.9209699004407856,0.7045454545454546,0.0018995524618094,0.0113973147708567
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,10,expanding_ar6,42,0.9245184753830628,0.6904761904761905,0.0057029738263729,0.0342178429582375
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,11,expanding_ar6,40,0.9851432022516502,0.85,0.0830559773174014,0.4983358639044089
cpi_L7GM_12m_pct,uk_ipi_c262_12m_pct,12,expanding_ar6,38,0.9832323639526876,0.7894736842105263,0.1040555642263434,0.6243333853580609
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,1,expanding_ar6,52,1.0330577641675585,0.5192307692307693,0.9315855432025566,0.9572418476029622
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,2,expanding_ar6,51,1.0354496092758845,0.5294117647058824,0.9556239980624148,0.9556239980624148
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,3,expanding_ar6,50,1.0524055788697468,0.62,0.9926555853043402,0.9926580489897412
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,4,expanding_ar6,49,1.0753563238009578,0.6122448979591837,0.835256085091789,0.984254346643675
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,5,expanding_ar6,48,1.0958109187580178,0.625,0.8319438717980031,0.8761785250681257
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,6,expanding_ar6,47,1.1894493014693182,0.6382978723404256,0.9447011452795226,0.9449628610389512
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,7,expanding_ar6,46,1.238329525790794,0.6521739130434783,0.9037586025594836,0.9369359236616835
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,8,expanding_ar6,45,1.4506067751696825,0.6222222222222222,0.9000193306449751,0.9431807870990646
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,9,expanding_ar6,44,1.2633787422315172,0.7272727272727273,0.8392578365486664,0.9427025428598488
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,10,expanding_ar6,42,1.2042861919229193,0.6666666666666666,0.7962292463002915,0.921148744092882
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,11,expanding_ar6,40,1.3607152449399198,0.725,0.852584105679159,0.922420221260306
cpi_L7GM_12m_pct,uk_ipi_c262_noneu_12m_pct,12,expanding_ar6,38,1.2853302409609335,0.6842105263157895,0.7708726615343469,0.9133728009521096
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,1,expanding_ar6,60,1.0437371957201829,0.5666666666666667,0.5352619589107026,0.7210111143233927
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,2,expanding_ar6,58,1.0545787791648351,0.6724137931034483,0.5866740932437813,0.8004988576094225
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,3,expanding_ar6,56,1.1002810441056383,0.7678571428571429,0.6489158718857452,0.7815782193626434
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,4,expanding_ar6,54,1.1057577929421494,0.7777777777777778,0.5515329603038172,0.8272994404557258
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,5,expanding_ar6,52,1.1029075702754725,0.7115384615384616,0.5262704257129512,0.7894056385694269
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,6,expanding_ar6,50,1.0991320101287625,0.68,0.497578518217279,0.7463677773259185
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,7,expanding_ar6,48,1.0962390909987778,0.6666666666666666,0.4784004977638206,0.7176007466457309
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,8,expanding_ar6,46,1.095278380321531,0.5869565217391305,0.4430277363510098,0.6645416045265148
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,9,expanding_ar6,44,1.0917446243847435,0.5909090909090909,0.4182107041814877,0.5512842215175149
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,10,expanding_ar6,42,1.109754828193636,0.5476190476190477,0.3509704616216419,0.4211645539459703
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,11,expanding_ar6,40,1.1906007996680608,0.5,0.3597326919095616,0.4316792302914739
cpi_L7GP_12m_pct,uk_ipi_c26_12m_pct,12,expanding_ar6,38,1.252926703603852,0.5526315789473685,0.5065750392260737,0.6078900470712885
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,1,expanding_ar6,60,1.0338348241753363,0.5833333333333334,0.7210111143233927,0.7210111143233927
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,2,expanding_ar6,58,1.0735622587916027,0.7068965517241379,0.6670823813411855,0.8004988576094225
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,3,expanding_ar6,56,1.1322399477384364,0.8035714285714286,0.7815782193626434,0.7815782193626434
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,4,expanding_ar6,54,1.148599363066713,0.7962962962962963,0.7346024464625619,0.8815229357550742
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,5,expanding_ar6,52,1.1622446288364885,0.6923076923076923,0.7241605866972398,0.8689927040366877
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,6,expanding_ar6,50,1.161679782195978,0.72,0.7079184067540156,0.8495020881048188
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,7,expanding_ar6,48,1.1529061246698094,0.75,0.6870171577141624,0.8244205892569948
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,8,expanding_ar6,46,1.1431669318203292,0.6739130434782609,0.6894575821143231,0.7460974093636916
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,9,expanding_ar6,44,1.1282948198986449,0.5454545454545454,0.6800789090846107,0.6800789090846107
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,10,expanding_ar6,42,1.117874684862602,0.5952380952380952,0.651429902621193,0.651429902621193
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,11,expanding_ar6,40,1.1168336835306971,0.65,0.6514406923696874,0.6514406923696874
cpi_L7GP_12m_pct,uk_ipi_c26_noneu_12m_pct,12,expanding_ar6,38,1.1159852814816749,0.6052631578947368,0.7567691333975546,0.7567691333975546
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,1,expanding_ar6,60,0.9954133826500734,0.65,0.1963733388531593,0.662128789454566
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,2,expanding_ar6,58,1.0163512925999365,0.6379310344827587,0.9746519624525448,0.9746519624525448
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,3,expanding_ar6,56,1.0137891288993082,0.6785714285714286,0.6606580104169744,0.7815782193626434
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,4,expanding_ar6,54,1.0512469206340374,0.6851851851851852,0.9645275699950028,0.9645275699950028
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,5,expanding_ar6,52,1.0597305564292852,0.6538461538461539,0.96540022344757,0.96540022344757
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,6,expanding_ar6,50,1.0547862548522635,0.58,0.945120249623282,0.945120249623282
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,7,expanding_ar6,48,1.0504415358195809,0.6666666666666666,0.916018165427988,0.916018165427988
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,8,expanding_ar6,46,1.0205230498982578,0.6521739130434783,0.7460974093636916,0.7460974093636916
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,9,expanding_ar6,44,1.0062684445510357,0.6136363636363636,0.4594035179312624,0.5512842215175149
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,10,expanding_ar6,42,0.9622311435789732,0.6428571428571429,0.1250003955129876,0.3304129704302784
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,11,expanding_ar6,40,0.9191236030925214,0.65,0.1259690998226727,0.3299591179839426
cpi_L7GP_12m_pct,uk_ipi_c261_12m_pct,12,expanding_ar6,38,0.9792449869491762,0.6052631578947368,0.1428640271493308,0.3023362566618471
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,1,expanding_ar6,60,1.0025396313872343,0.5833333333333334,0.331064394727283,0.662128789454566
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,2,expanding_ar6,58,1.0004266776986217,0.6551724137931034,0.3474095190422021,0.8004988576094225
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,3,expanding_ar6,56,0.970944681084207,0.7142857142857143,0.120443759700168,0.5968970388644613
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,4,expanding_ar6,54,0.9300743110178724,0.6296296296296297,0.0996681518073984,0.598008910844391
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,5,expanding_ar6,52,0.9016687567602644,0.5576923076923077,0.1060067838848935,0.6360407033093611
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,6,expanding_ar6,50,0.8645852467303758,0.54,0.1025863879644616,0.6155183277867697
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,7,expanding_ar6,48,0.8375563319973505,0.625,0.0973001788848195,0.5838010733089175
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,8,expanding_ar6,46,0.8060883812079327,0.5869565217391305,0.1003701036458531,0.6022206218751192
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,9,expanding_ar6,44,0.7986264657062786,0.6136363636363636,0.1030090639004127,0.5512842215175149
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,10,expanding_ar6,42,0.7996242810365343,0.5952380952380952,0.1072472173747395,0.3304129704302784
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,11,expanding_ar6,40,0.9055798439537036,0.525,0.1265796292123358,0.3299591179839426
cpi_L7GP_12m_pct,uk_ipi_c261_noneu_12m_pct,12,expanding_ar6,38,1.1005437903389272,0.4736842105263157,0.1511681283309235,0.3023362566618471
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,1,expanding_ar6,52,1.0287924518053295,0.5384615384615384,0.315819638134634,0.662128789454566
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,2,expanding_ar6,51,1.0338586106894296,0.5882352941176471,0.0808441392388714,0.4850648354332286
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,3,expanding_ar6,50,1.0798491406737645,0.66,0.1989656796214871,0.5968970388644613
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,4,expanding_ar6,49,1.07733610356986,0.6326530612244898,0.2916758445778585,0.8272994404557258
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,5,expanding_ar6,48,1.0569743714238515,0.625,0.2837600341660699,0.7894056385694269
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,6,expanding_ar6,47,1.050751004067229,0.6170212765957447,0.3002853033080865,0.7463677773259185
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,7,expanding_ar6,46,1.0367599737255206,0.6086956521739131,0.2670965630318221,0.7176007466457309
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,8,expanding_ar6,45,1.011306366844322,0.5555555555555556,0.232044494059715,0.6645416045265148
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,9,expanding_ar6,44,0.9784194143980466,0.5909090909090909,0.197418486817738,0.5512842215175149
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,10,expanding_ar6,42,0.9770520514705356,0.6190476190476191,0.1652064852151392,0.3304129704302784
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,11,expanding_ar6,40,1.010987493956803,0.625,0.1649795589919713,0.3299591179839426
cpi_L7GP_12m_pct,uk_ipi_c262_12m_pct,12,expanding_ar6,38,1.0009001590723314,0.6578947368421053,0.09718747113801,0.3023362566618471
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,1,expanding_ar6,52,1.033649246277962,0.5769230769230769,0.6494585061288196,0.7210111143233927
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,2,expanding_ar6,51,1.0823605569933914,0.7058823529411765,0.4765001419872819,0.8004988576094225
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,3,expanding_ar6,50,1.142180719344723,0.78,0.5654078798529856,0.7815782193626434
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,4,expanding_ar6,49,1.1328461064918274,0.7959183673469388,0.4597262414305421,0.8272994404557258
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,5,expanding_ar6,48,1.1260686364284067,0.7291666666666666,0.4336245068722663,0.7894056385694269
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,6,expanding_ar6,47,1.128832112553174,0.7446808510638298,0.4199695837436825,0.7463677773259185
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,7,expanding_ar6,46,1.1378934086898858,0.7391304347826086,0.4047987756252401,0.7176007466457309
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,8,expanding_ar6,45,1.127059733923638,0.6222222222222222,0.3830687183428545,0.6645416045265148
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,9,expanding_ar6,44,1.1148466695301409,0.5454545454545454,0.3481665697414867,0.5512842215175149
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,10,expanding_ar6,42,1.1288717589269972,0.5714285714285714,0.2894647929435107,0.4211645539459703
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,11,expanding_ar6,40,1.2346100177986892,0.5,0.2647320885544659,0.3970981328316989
cpi_L7GP_12m_pct,uk_ipi_c262_noneu_12m_pct,12,expanding_ar6,38,1.3413662777375972,0.4473684210526316,0.2410728349251059,0.3616092523876589
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,1,expanding_ar6,60,1.034824412036702,0.55,0.98208101168525,0.98208101168525
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,2,expanding_ar6,58,1.075733477105511,0.5,0.9889450147434516,0.9889450147434516
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,3,expanding_ar6,56,1.072385597358265,0.5178571428571429,0.9813248262389628,0.9931294295316434
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,4,expanding_ar6,54,1.0903182826543412,0.6296296296296297,0.8805547099276871,0.8959214516889411
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,5,expanding_ar6,52,1.0705849334635462,0.5192307692307693,0.7014675967005579,0.922159970710646
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,6,expanding_ar6,50,1.0310462525115287,0.6,0.2188170886247758,0.6564512658743277
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,7,expanding_ar6,48,1.028755663846219,0.5833333333333334,0.1708536576231938,0.5125609728695815
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,8,expanding_ar6,46,1.0261184163080592,0.6086956521739131,0.1804667321688114,0.5414001965064342
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,9,expanding_ar6,44,1.076581284593494,0.5227272727272727,0.302750197592267,0.9082505927768012
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,10,expanding_ar6,42,1.1684445276801094,0.5238095238095238,0.7690820956181573,0.9821330822514563
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,11,expanding_ar6,40,1.2767108453211062,0.6,0.9787197507624016,0.9810022877005876
cpi_L7GQ_12m_pct,uk_ipi_c26_12m_pct,12,expanding_ar6,38,1.299225179866715,0.5263157894736842,0.983012923700312,0.995914345894849
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,1,expanding_ar6,60,1.0203952213641756,0.55,0.8804237928328237,0.98208101168525
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,2,expanding_ar6,58,1.0517311543615937,0.5344827586206896,0.979748396761335,0.9889450147434516
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,3,expanding_ar6,56,1.0521497008120626,0.5714285714285714,0.9931294295316434,0.9931294295316434
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,4,expanding_ar6,54,1.0510622783683838,0.6111111111111112,0.8883516328336697,0.8959214516889411
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,5,expanding_ar6,52,1.0466704966305111,0.5769230769230769,0.8312153393083189,0.922159970710646
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,6,expanding_ar6,50,1.0335990146953158,0.58,0.4629190027617703,0.7617527349536664
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,7,expanding_ar6,48,1.0867015310145756,0.5625,0.4113902891187318,0.8227805782374636
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,8,expanding_ar6,46,1.1235413107727656,0.5434782608695652,0.4303721756251489,0.7179552664422261
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,9,expanding_ar6,44,1.1929360697401632,0.5227272727272727,0.7021082427759654,0.9258260527860556
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,10,expanding_ar6,42,1.281389218344881,0.5238095238095238,0.9401302967492826,0.9821330822514563
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,11,expanding_ar6,40,1.35673002151929,0.6,0.971503764910393,0.9810022877005876
cpi_L7GQ_12m_pct,uk_ipi_c26_noneu_12m_pct,12,expanding_ar6,38,1.3779557922399888,0.5,0.9680850217147527,0.995914345894849
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,1,expanding_ar6,60,0.9990224944584544,0.6,0.2992003044035747,0.98208101168525
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,2,expanding_ar6,58,1.0188767195810264,0.5344827586206896,0.2901931349151579,0.9889450147434516
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,3,expanding_ar6,56,0.9810861358062446,0.6607142857142857,0.0694560465361539,0.4167362792169238
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,4,expanding_ar6,54,0.9583550372018356,0.7777777777777778,0.0392161697898036,0.2352970187388216
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,5,expanding_ar6,52,0.9184934367354792,0.6538461538461539,0.0135587358926253,0.081352415355752
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,6,expanding_ar6,50,0.9396576966122034,0.7,0.0187635805233018,0.1125814831398113
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,7,expanding_ar6,48,0.9388505543462248,0.7291666666666666,0.0077699387646216,0.0466196325877299
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,8,expanding_ar6,46,0.9238955714180752,0.6739130434782609,0.0088446321615885,0.0530677929695311
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,9,expanding_ar6,44,0.9318455834835746,0.4545454545454545,0.0364386927794941,0.2186321566769648
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,10,expanding_ar6,42,0.9113942700250685,0.5,0.0388296757222152,0.2329780543332914
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,11,expanding_ar6,40,0.9105099852422728,0.6,0.0537985655515783,0.3227913933094701
cpi_L7GQ_12m_pct,uk_ipi_c261_12m_pct,12,expanding_ar6,38,0.9264002091463264,0.5789473684210527,0.0651304950528313,0.3907829703169883
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,1,expanding_ar6,60,1.0007524021525582,0.55,0.4724626007191558,0.98208101168525
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,2,expanding_ar6,58,1.0054678441018765,0.5344827586206896,0.631148752258105,0.9889450147434516
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,3,expanding_ar6,56,1.0055340682930434,0.5357142857142857,0.4383673398227463,0.9931294295316434
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,4,expanding_ar6,54,1.031420142249106,0.5185185185185185,0.4672349049286452,0.8959214516889411
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,5,expanding_ar6,52,1.0804534799835916,0.5384615384615384,0.6391673383301146,0.922159970710646
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,6,expanding_ar6,50,1.12259509856922,0.54,0.6049741724082177,0.7617527349536664
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,7,expanding_ar6,48,1.301704524792903,0.625,0.7639791765159427,0.8824457809584162
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,8,expanding_ar6,46,1.331293530139354,0.5434782608695652,0.8195117560130742,0.861627829371802
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,9,expanding_ar6,44,1.3264000126854132,0.5454545454545454,0.8774594120043914,0.9258260527860556
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,10,expanding_ar6,42,1.3252410048686312,0.5,0.8952009979076947,0.9821330822514563
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,11,expanding_ar6,40,1.2451661546058213,0.625,0.8930461287504148,0.9810022877005876
cpi_L7GQ_12m_pct,uk_ipi_c261_noneu_12m_pct,12,expanding_ar6,38,1.182883151991151,0.5526315789473685,0.9090685335427192,0.995914345894849
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,1,expanding_ar6,52,1.0628205070644312,0.5961538461538461,0.886510914289647,0.98208101168525
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,2,expanding_ar6,51,1.0755610059112577,0.4901960784313725,0.8751715172431694,0.9889450147434516
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,3,expanding_ar6,50,1.047795960181835,0.44,0.8495759686081332,0.9931294295316434
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,4,expanding_ar6,49,1.1130062128903724,0.5918367346938775,0.8903301440632475,0.8959214516889411
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,5,expanding_ar6,48,1.1218203451709137,0.4583333333333333,0.8071264140606803,0.922159970710646
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,6,expanding_ar6,47,1.1411617734709514,0.5531914893617021,0.634793945794722,0.7617527349536664
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,7,expanding_ar6,46,1.1601549323957734,0.5652173913043478,0.558112141166127,0.8371682117491904
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,8,expanding_ar6,45,1.1776019351287437,0.6222222222222222,0.4786368442948173,0.7179552664422261
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,9,expanding_ar6,44,1.2138483529191273,0.5227272727272727,0.5645876905762328,0.9258260527860556
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,10,expanding_ar6,42,1.2423317231228144,0.5,0.7775420736297812,0.9821330822514563
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,11,expanding_ar6,40,1.2961743169003692,0.55,0.965182687410714,0.9810022877005876
cpi_L7GQ_12m_pct,uk_ipi_c262_12m_pct,12,expanding_ar6,38,1.275501813666715,0.4210526315789473,0.995914345894849,0.995914345894849
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,1,expanding_ar6,52,1.0489760226451728,0.5576923076923077,0.8385351272283296,0.98208101168525
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,2,expanding_ar6,51,1.1003539286862465,0.5098039215686274,0.8644661489321683,0.9889450147434516
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,3,expanding_ar6,50,1.0932320244772429,0.52,0.9208085975201388,0.9931294295316434
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,4,expanding_ar6,49,1.0980087533890774,0.5714285714285714,0.8959214516889411,0.8959214516889411
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,5,expanding_ar6,48,1.0952180866644154,0.5416666666666666,0.922159970710646,0.922159970710646
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,6,expanding_ar6,47,1.080143358730521,0.5319148936170213,0.8826268800389881,0.8826268800389881
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,7,expanding_ar6,46,1.131382230170701,0.5434782608695652,0.8824457809584162,0.8824457809584162
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,8,expanding_ar6,45,1.150393174484338,0.5333333333333333,0.861627829371802,0.861627829371802
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,9,expanding_ar6,44,1.204254938366371,0.5227272727272727,0.9258260527860556,0.9258260527860556
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,10,expanding_ar6,42,1.288004464014104,0.5238095238095238,0.9821330822514563,0.9821330822514563
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,11,expanding_ar6,40,1.3330530378725056,0.6,0.9810022877005876,0.9810022877005876
cpi_L7GQ_12m_pct,uk_ipi_c262_noneu_12m_pct,12,expanding_ar6,38,1.337374903613245,0.5,0.9763406695035716,0.995914345894849
cpi_L7GR_12m_pct,uk_ipi_c26_12m_pct,1,expanding_ar6,60,1.0155802789570447,0.7,0.2363516989110395,0.3545275483665593
cpi_L7GR_12m_pct,uk_ipi_c26_12m_pct,2,expanding_ar6,58,1.0143310812867197,0.6724137931034483,0.1464072257266192,0.2906152812966307
cpi_L7GR_12m_pct,uk_ipi_c26_12m_pct,3,expanding_ar6,56,1.0300697632070983,0.6785714285714286,0.1354268748950634,0.2739222570656578
cpi_L7GR_12m_pct,uk_ipi_c26_12m_pct,4,expanding_ar6,54,1.0323738829492322,0.6666666666666666,0.1402285187347459,0.2865791381584565
cpi_L7GR_12m_pct,uk_ipi_c26_12m_pct,5,expanding_ar6,52,1.053826273178207,0.5384615384615384,0.1020976621351618,0.4878377664247811
