DATE,XUDLJYS
16 Mar 2022,155.1627
17 Mar 2022,155.8447
18 Mar 2022,156.9826
21 Mar 2022,157.2754
22 Mar 2022,159.9819
23 Mar 2022,159.9059
24 Mar 2022,160.9239
25 Mar 2022,160.9292
28 Mar 2022,161.3874
29 Mar 2022,161.205
30 Mar 2022,160.7238
31 Mar 2022,159.7867
01 Apr 2022,161.0441
04 Apr 2022,160.9989
05 Apr 2022,161.8268
06 Apr 2022,161.9728
07 Apr 2022,161.9073
08 Apr 2022,161.8071
11 Apr 2022,163.7037
12 Apr 2022,163.1836
13 Apr 2022,163.9268
14 Apr 2022,164.2743
19 Apr 2022,167.3632
20 Apr 2022,166.5708
21 Apr 2022,167.4874
22 Apr 2022,165.0454
25 Apr 2022,162.5868
26 Apr 2022,160.5013
27 Apr 2022,160.426
28 Apr 2022,162.9633
29 Apr 2022,162.7885
03 May 2022,162.5944
04 May 2022,162.487
05 May 2022,161.159
06 May 2022,161.0687
09 May 2022,160.6179
10 May 2022,160.3522
11 May 2022,160.7655
12 May 2022,156.6407
13 May 2022,158.0779
16 May 2022,158.123
17 May 2022,161.2246
18 May 2022,159.5071
19 May 2022,159.1099
20 May 2022,159.5648
23 May 2022,160.494
24 May 2022,158.4914
25 May 2022,159.7857
26 May 2022,160.1046
27 May 2022,160.3619
30 May 2022,161.4264
31 May 2022,162.1119
01 Jun 2022,162.398
06 Jun 2022,164.9236
07 Jun 2022,166.6598
08 Jun 2022,167.9809
09 Jun 2022,168.4247
10 Jun 2022,165.6543
13 Jun 2022,162.422
14 Jun 2022,161.5335
15 Jun 2022,162.3842
16 Jun 2022,162.7164
17 Jun 2022,164.7859
20 Jun 2022,165.3935
21 Jun 2022,166.679
22 Jun 2022,166.8137
23 Jun 2022,164.6182
24 Jun 2022,166.1583
27 Jun 2022,166.312
28 Jun 2022,166.2508
29 Jun 2022,165.8395
30 Jun 2022,164.9748
01 Jul 2022,162.2236
04 Jul 2022,164.4762
05 Jul 2022,162.1053
06 Jul 2022,161.6101
07 Jul 2022,163.1296
08 Jul 2022,163.6122
11 Jul 2022,163.3593
12 Jul 2022,162.4495
13 Jul 2022,163.9423
14 Jul 2022,164.1061
15 Jul 2022,164.2747
18 Jul 2022,165.9949
19 Jul 2022,165.8283
20 Jul 2022,165.6924
21 Jul 2022,164.6894
22 Jul 2022,163.8403
25 Jul 2022,164.6431
26 Jul 2022,164.497
27 Jul 2022,165.1616
28 Jul 2022,164.2537
29 Jul 2022,162.5816
01 Aug 2022,161.9145
02 Aug 2022,160.9477
03 Aug 2022,162.7732
04 Aug 2022,161.2337
05 Aug 2022,163.1959
08 Aug 2022,163.2672
09 Aug 2022,163.1396
10 Aug 2022,161.9414
11 Aug 2022,162.0679
12 Aug 2022,162.054
15 Aug 2022,160.664
16 Aug 2022,162.5447
17 Aug 2022,163.1601
18 Aug 2022,162.2926
19 Aug 2022,161.8702
22 Aug 2022,161.747
23 Aug 2022,161.5072
24 Aug 2022,161.6348
25 Aug 2022,161.6732
26 Aug 2022,161.9042
30 Aug 2022,161.5662
31 Aug 2022,161.3376
01 Sep 2022,161.4216
02 Sep 2022,162.2223
05 Sep 2022,161.7424
06 Sep 2022,164.5304
07 Sep 2022,165.6867
08 Sep 2022,165.4244
09 Sep 2022,164.9767
12 Sep 2022,166.6533
13 Sep 2022,166.4443
14 Sep 2022,165.1771
15 Sep 2022,164.847
16 Sep 2022,163.429
20 Sep 2022,164.0678
21 Sep 2022,163.2859
22 Sep 2022,160.0419
23 Sep 2022,156.1322
26 Sep 2022,155.7103
27 Sep 2022,155.8998
28 Sep 2022,155.3297
29 Sep 2022,159.5406
30 Sep 2022,161.7193
03 Oct 2022,162.9622
04 Oct 2022,164.7536
05 Oct 2022,162.7826
06 Oct 2022,162.2623
07 Oct 2022,161.3633
10 Oct 2022,160.9915
11 Oct 2022,161.5236
12 Oct 2022,162.6145
13 Oct 2022,165.5997
14 Oct 2022,166.9423
17 Oct 2022,170.0579
18 Oct 2022,168.7827
19 Oct 2022,168.6072
20 Oct 2022,169.3436
21 Oct 2022,168.392
24 Oct 2022,168.3071
25 Oct 2022,169.3836
26 Oct 2022,170.0328
27 Oct 2022,169.1173
28 Oct 2022,171.0052
31 Oct 2022,171.1326
01 Nov 2022,169.7455
02 Nov 2022,168.6437
03 Nov 2022,165.684
04 Nov 2022,166.0313
07 Nov 2022,167.931
08 Nov 2022,168.2678
09 Nov 2022,166.413
10 Nov 2022,165.3722
11 Nov 2022,163.8117
14 Nov 2022,164.6869
15 Nov 2022,165.6141
16 Nov 2022,165.6851
17 Nov 2022,165.5869
18 Nov 2022,166.8349
21 Nov 2022,167.2551
22 Nov 2022,167.9357
23 Nov 2022,168.6446
24 Nov 2022,167.9967
25 Nov 2022,168.3745
28 Nov 2022,167.0309
29 Nov 2022,165.9987
30 Nov 2022,166.1724
01 Dec 2022,166.7453
02 Dec 2022,165.5024
05 Dec 2022,166.5069
06 Dec 2022,167.0395
07 Dec 2022,166.7589
08 Dec 2022,166.7771
09 Dec 2022,167.9497
12 Dec 2022,168.3685
13 Dec 2022,167.5308
14 Dec 2022,167.2927
15 Dec 2022,168.1594
16 Dec 2022,166.0586
19 Dec 2022,166.1567
20 Dec 2022,159.4943
21 Dec 2022,159.8146
22 Dec 2022,159.0967
23 Dec 2022,160.2051
28 Dec 2022,161.5245
29 Dec 2022,160.5967
30 Dec 2022,158.6138
03 Jan 2023,157.0166
04 Jan 2023,159.0255
05 Jan 2023,159.0717
06 Jan 2023,159.5505
09 Jan 2023,160.8866
10 Jan 2023,160.5844
11 Jan 2023,160.7225
12 Jan 2023,157.8748
13 Jan 2023,155.7657
16 Jan 2023,156.8959
17 Jan 2023,157.3682
18 Jan 2023,159.1018
19 Jan 2023,158.7761
20 Jan 2023,160.698
23 Jan 2023,161.5756
24 Jan 2023,160.2058
25 Jan 2023,160.1597
26 Jan 2023,161.184
27 Jan 2023,160.6416
30 Jan 2023,161.3355
31 Jan 2023,160.0156
01 Feb 2023,159.3136
02 Feb 2023,157.8571
03 Feb 2023,158.6723
06 Feb 2023,159.5927
07 Feb 2023,157.6368
08 Feb 2023,158.7642
09 Feb 2023,159.3165
10 Feb 2023,158.592
13 Feb 2023,161.1429
14 Feb 2023,161.4803
15 Feb 2023,161.1763
16 Feb 2023,161.1756
17 Feb 2023,161.1211
20 Feb 2023,161.2594
21 Feb 2023,163.5609
22 Feb 2023,162.4339
23 Feb 2023,162.1302
24 Feb 2023,162.8633
27 Feb 2023,163.7539
28 Feb 2023,164.9094
01 Mar 2023,163.4393
02 Mar 2023,163.4112
03 Mar 2023,163.2824
06 Mar 2023,163.3944
07 Mar 2023,162.4446
08 Mar 2023,162.0417
09 Mar 2023,162.0039
10 Mar 2023,162.5541
13 Mar 2023,161.9092
14 Mar 2023,163.1572
15 Mar 2023,159.6236
16 Mar 2023,161.086
17 Mar 2023,160.2966
20 Mar 2023,161.2881
21 Mar 2023,161.2921
22 Mar 2023,162.2819
23 Mar 2023,161.3519
24 Mar 2023,159.7188
27 Mar 2023,161.4031
28 Mar 2023,161.4467
29 Mar 2023,163.1208
30 Mar 2023,164.3197
31 Mar 2023,164.5401
03 Apr 2023,164.0619
04 Apr 2023,164.9609
05 Apr 2023,162.9705
06 Apr 2023,163.8677
11 Apr 2023,165.9663
12 Apr 2023,166.1967
13 Apr 2023,165.6574
14 Apr 2023,166.0901
17 Apr 2023,166.334
18 Apr 2023,166.486
19 Apr 2023,167.5889
20 Apr 2023,167.0119
21 Apr 2023,166.6663
24 Apr 2023,167.4211
25 Apr 2023,166.0008
26 Apr 2023,166.2892
27 Apr 2023,167.3696
28 Apr 2023,171.1238
02 May 2023,170.2179
03 May 2023,169.3835
04 May 2023,168.3391
05 May 2023,170.313
09 May 2023,170.3377
10 May 2023,169.6742
11 May 2023,168.3467
12 May 2023,168.8762
15 May 2023,170.3111
16 May 2023,170.5681
17 May 2023,171.3078
18 May 2023,172.0011
19 May 2023,172.2262
22 May 2023,172.1331
23 May 2023,172.1164
24 May 2023,171.926
25 May 2023,172.4852
26 May 2023,173.2646
30 May 2023,173.5058
31 May 2023,173.1814
01 Jun 2023,173.8707
02 Jun 2023,174.353
05 Jun 2023,173.3801
06 Jun 2023,173.4142
07 Jun 2023,174.1315
08 Jun 2023,174.224
09 Jun 2023,175.34
12 Jun 2023,174.6646
13 Jun 2023,176.2291
14 Jun 2023,177.0203
15 Jun 2023,179.0009
16 Jun 2023,181.2898
19 Jun 2023,181.4985
20 Jun 2023,180.0092
21 Jun 2023,180.8566
22 Jun 2023,181.9241
23 Jun 2023,182.7206
26 Jun 2023,182.4631
27 Jun 2023,183.5806
28 Jun 2023,182.3101
29 Jun 2023,182.4806
30 Jun 2023,183.73
03 Jul 2023,183.2917
04 Jul 2023,183.738
05 Jul 2023,183.6953
06 Jul 2023,183.1707
07 Jul 2023,182.4228
10 Jul 2023,181.5501
11 Jul 2023,181.3447
12 Jul 2023,179.9305
13 Jul 2023,181.2224
14 Jul 2023,181.6369
17 Jul 2023,181.9837
18 Jul 2023,181.3419
19 Jul 2023,179.9004
20 Jul 2023,180.2995
21 Jul 2023,182.0779
24 Jul 2023,180.9632
25 Jul 2023,181.4496
26 Jul 2023,181.4002
27 Jul 2023,181.505
28 Jul 2023,180.5334
31 Jul 2023,182.7446
01 Aug 2023,182.8412
02 Aug 2023,181.9603
03 Aug 2023,180.691
04 Aug 2023,180.9453
07 Aug 2023,181.7966
08 Aug 2023,182.1019
09 Aug 2023,182.9716
10 Aug 2023,183.9189
11 Aug 2023,184.008
14 Aug 2023,184.1542
15 Aug 2023,185.0064
16 Aug 2023,185.9515
17 Aug 2023,186.2905
18 Aug 2023,184.7126
21 Aug 2023,186.2596
22 Aug 2023,185.709
23 Aug 2023,183.6245
24 Aug 2023,184.1296
25 Aug 2023,183.9914
29 Aug 2023,184.2148
30 Aug 2023,185.6233
31 Aug 2023,184.5316
01 Sep 2023,184.2626
04 Sep 2023,184.8032
05 Sep 2023,185.4226
06 Sep 2023,184.3796
07 Sep 2023,183.5594
08 Sep 2023,184.3285
11 Sep 2023,183.4496
12 Sep 2023,183.512
13 Sep 2023,184.265
14 Sep 2023,182.6743
15 Sep 2023,183.2849
18 Sep 2023,182.8402
19 Sep 2023,183.1899
20 Sep 2023,183.1309
21 Sep 2023,181.1497
22 Sep 2023,181.6079
25 Sep 2023,181.677
26 Sep 2023,181.1085
27 Sep 2023,181.3192
28 Sep 2023,182.2259
29 Sep 2023,182.1651
02 Oct 2023,181.6482
03 Oct 2023,180.0645
04 Oct 2023,180.4893
05 Oct 2023,180.7098
06 Oct 2023,182.0643
09 Oct 2023,181.3796
10 Oct 2023,182.4454
11 Oct 2023,183.6212
12 Oct 2023,182.8924
13 Oct 2023,181.7143
16 Oct 2023,182.3962
17 Oct 2023,182.3645
18 Oct 2023,181.9349
19 Oct 2023,182.06
20 Oct 2023,182.1042
23 Oct 2023,182.9613
24 Oct 2023,182.536
25 Oct 2023,182.075
26 Oct 2023,182.2877
27 Oct 2023,181.5808
30 Oct 2023,181.1366
31 Oct 2023,183.7937
01 Nov 2023,183.0662
02 Nov 2023,183.1915
03 Nov 2023,184.7908
06 Nov 2023,185.5831
07 Nov 2023,185.1779
08 Nov 2023,185.436
09 Nov 2023,185.4723
10 Nov 2023,184.7753
13 Nov 2023,185.878
14 Nov 2023,187.8463
15 Nov 2023,187.7924
16 Nov 2023,187.0955
17 Nov 2023,185.9355
20 Nov 2023,185.3337
21 Nov 2023,185.3881
22 Nov 2023,186.4639
23 Nov 2023,187.4888
24 Nov 2023,188.6031
27 Nov 2023,187.7687
28 Nov 2023,187.5562
29 Nov 2023,187.1284
30 Nov 2023,187.119
01 Dec 2023,186.4863
04 Dec 2023,185.5341
05 Dec 2023,185.5362
06 Dec 2023,185.4004
07 Dec 2023,181.1096
08 Dec 2023,181.3157
11 Dec 2023,183.7655
12 Dec 2023,182.9447
13 Dec 2023,181.8139
14 Dec 2023,180.822
15 Dec 2023,180.002
18 Dec 2023,180.9563
19 Dec 2023,183.1932
20 Dec 2023,182.0202
21 Dec 2023,179.9169
22 Dec 2023,181.0313
27 Dec 2023,181.866
28 Dec 2023,179.9038
29 Dec 2023,179.7391
02 Jan 2024,179.1929
03 Jan 2024,181.3444
04 Jan 2024,183.7101
05 Jan 2024,183.801
08 Jan 2024,183.5354
09 Jan 2024,183.3378
10 Jan 2024,185.4553
11 Jan 2024,185.5672
12 Jan 2024,184.6708
15 Jan 2024,185.6116
16 Jan 2024,185.8092
17 Jan 2024,187.889
18 Jan 2024,187.76
19 Jan 2024,187.8045
22 Jan 2024,188.0863
23 Jan 2024,188.0711
24 Jan 2024,187.399
25 Jan 2024,187.4203
26 Jan 2024,188.4011
29 Jan 2024,187.2097
30 Jan 2024,187.2605
31 Jan 2024,186.1301
01 Feb 2024,185.5567
02 Feb 2024,187.6769
05 Feb 2024,186.3989
06 Feb 2024,186.2591
07 Feb 2024,186.8841
08 Feb 2024,188.3806
09 Feb 2024,188.6348
12 Feb 2024,188.5576
13 Feb 2024,189.7648
14 Feb 2024,189.0193
15 Feb 2024,188.8442
16 Feb 2024,189.0557
19 Feb 2024,189.0127
20 Feb 2024,189.6578
21 Feb 2024,189.5016
22 Feb 2024,189.9599
23 Feb 2024,190.8205
26 Feb 2024,191.2176
27 Feb 2024,190.7892
28 Feb 2024,190.8262
29 Feb 2024,189.3009
01 Mar 2024,189.9457
04 Mar 2024,191.0859
05 Mar 2024,190.9609
06 Mar 2024,190.3358
07 Mar 2024,189.4626
08 Mar 2024,189.3958
11 Mar 2024,188.0606
12 Mar 2024,188.8133
13 Mar 2024,189.0565
14 Mar 2024,188.9042
15 Mar 2024,189.998
18 Mar 2024,189.8936
19 Mar 2024,191.5993
20 Mar 2024,192.7687
21 Mar 2024,192.0405
22 Mar 2024,190.735
25 Mar 2024,191.4769
26 Mar 2024,191.4215
27 Mar 2024,191.1336
28 Mar 2024,191.179
02 Apr 2024,190.4969
03 Apr 2024,191.5375
04 Apr 2024,192.1292
05 Apr 2024,191.1488
08 Apr 2024,192.0004
09 Apr 2024,192.2151
10 Apr 2024,191.9694
11 Apr 2024,191.8926
12 Apr 2024,190.1622
15 Apr 2024,192.1625
16 Apr 2024,192.3595
17 Apr 2024,192.5455
18 Apr 2024,192.4278
19 Apr 2024,192.2234
22 Apr 2024,190.8037
23 Apr 2024,192.4566
24 Apr 2024,192.7177
25 Apr 2024,194.2976
26 Apr 2024,195.9836
29 Apr 2024,196.6209
30 Apr 2024,196.9881
01 May 2024,196.9551
02 May 2024,192.4126
03 May 2024,191.8221
07 May 2024,193.8574
08 May 2024,194.3801
09 May 2024,194.6429
10 May 2024,194.9685
13 May 2024,195.8682
14 May 2024,196.8778
15 May 2024,196.4579
16 May 2024,196.7404
17 May 2024,197.346
20 May 2024,198.3274
21 May 2024,198.4088
22 May 2024,199.1702
23 May 2024,199.5642
24 May 2024,199.9675
28 May 2024,200.4264
29 May 2024,200.2549
30 May 2024,199.4785
31 May 2024,200.074
03 Jun 2024,199.505
04 Jun 2024,197.9481
05 Jun 2024,199.4501
06 Jun 2024,199.2907
07 Jun 2024,199.5999
10 Jun 2024,199.5361
11 Jun 2024,199.9788
12 Jun 2024,200.0669
13 Jun 2024,200.3717
14 Jun 2024,199.3596
17 Jun 2024,200.1601
18 Jun 2024,200.4624
19 Jun 2024,201.0495
20 Jun 2024,201.3506
21 Jun 2024,201.4794
24 Jun 2024,202.6511
25 Jun 2024,202.3575
26 Jun 2024,202.7569
27 Jun 2024,203.1607
28 Jun 2024,203.3356
01 Jul 2024,204.437
02 Jul 2024,204.6477
03 Jul 2024,205.8957
04 Jul 2024,205.5512
05 Jul 2024,206.003
08 Jul 2024,206.1172
09 Jul 2024,206.4988
10 Jul 2024,207.4162
11 Jul 2024,204.9165
12 Jul 2024,204.856
15 Jul 2024,204.964
16 Jul 2024,205.3409
17 Jul 2024,203.6678
18 Jul 2024,203.4366
19 Jul 2024,203.2425
22 Jul 2024,202.5727
23 Jul 2024,201.3454
24 Jul 2024,198.0006
25 Jul 2024,197.841
26 Jul 2024,197.3
29 Jul 2024,197.8939
30 Jul 2024,198.3196
31 Jul 2024,193.2176
01 Aug 2024,191.9579
02 Aug 2024,187.8521
05 Aug 2024,182.0135
06 Aug 2024,183.6008
07 Aug 2024,187.3612
08 Aug 2024,187.2782
09 Aug 2024,187.0427
12 Aug 2024,189.0508
13 Aug 2024,188.5137
14 Aug 2024,188.6737
15 Aug 2024,191.5472
16 Aug 2024,190.7784
19 Aug 2024,190.0769
20 Aug 2024,189.7306
21 Aug 2024,190.2262
22 Aug 2024,191.6044
23 Aug 2024,191.5432
27 Aug 2024,190.9143
28 Aug 2024,190.9153
29 Aug 2024,191.2086
30 Aug 2024,191.3628
02 Sep 2024,193.281
03 Sep 2024,190.6101
04 Sep 2024,189.6757
05 Sep 2024,189.3562
06 Sep 2024,187.4505
09 Sep 2024,186.676
10 Sep 2024,186.3358
11 Sep 2024,184.0777
12 Sep 2024,186.3621
13 Sep 2024,185.0115
16 Sep 2024,185.3804
17 Sep 2024,186.8603
18 Sep 2024,187.6099
19 Sep 2024,189.3685
20 Sep 2024,191.7903
23 Sep 2024,191.9468
24 Sep 2024,192.3736
25 Sep 2024,193.081
26 Sep 2024,194.0137
27 Sep 2024,191.5462
30 Sep 2024,191.8457
01 Oct 2024,190.8295
02 Oct 2024,193.7157
03 Oct 2024,192.3853
04 Oct 2024,194.7272
07 Oct 2024,193.8561
08 Oct 2024,194.2019
09 Oct 2024,194.9754
10 Oct 2024,194.0508
11 Oct 2024,195.1565
14 Oct 2024,195.6601
15 Oct 2024,195.4008
16 Oct 2024,194.6862
17 Oct 2024,195.008
18 Oct 2024,195.0176
21 Oct 2024,195.328
22 Oct 2024,195.8825
23 Oct 2024,198.1291
24 Oct 2024,196.9154
25 Oct 2024,197.5011
28 Oct 2024,198.8807
29 Oct 2024,199.6126
30 Oct 2024,199.2776
31 Oct 2024,195.8728
01 Nov 2024,198.2091
04 Nov 2024,197.2971
05 Nov 2024,197.6889
06 Nov 2024,198.9559
07 Nov 2024,198.801
08 Nov 2024,197.2151
11 Nov 2024,198.0166
12 Nov 2024,197.228
13 Nov 2024,197.2107
14 Nov 2024,198.1798
15 Nov 2024,195.6786
18 Nov 2024,195.9137
19 Nov 2024,194.9903
20 Nov 2024,196.8189
21 Nov 2024,194.7196
22 Nov 2024,194.0432
25 Nov 2024,193.7561
26 Nov 2024,192.8044
27 Nov 2024,191.5621
28 Nov 2024,192.1894
29 Nov 2024,190.8563
02 Dec 2024,189.2633
03 Dec 2024,188.8537
04 Dec 2024,191.122
05 Dec 2024,191.6803
06 Dec 2024,190.9805
09 Dec 2024,193.244
10 Dec 2024,193.7832
11 Dec 2024,194.295
12 Dec 2024,193.2484
13 Dec 2024,193.8407
16 Dec 2024,195.746
17 Dec 2024,195.1252
18 Dec 2024,195.4962
19 Dec 2024,197.9402
20 Dec 2024,196.2651
23 Dec 2024,196.7032
24 Dec 2024,197.2949
27 Dec 2024,198.1742
30 Dec 2024,196.6558
31 Dec 2024,196.9167
02 Jan 2025,194.4917
03 Jan 2025,195.2468
06 Jan 2025,197.0385
07 Jan 2025,197.3918
08 Jan 2025,195.4894
09 Jan 2025,194.3566
10 Jan 2025,192.6898
13 Jan 2025,191.4104
14 Jan 2025,192.7191
15 Jan 2025,191.5864
16 Jan 2025,190.1547
17 Jan 2025,190.423
20 Jan 2025,191.3819
21 Jan 2025,191.0465
22 Jan 2025,192.6597
23 Jan 2025,192.4746
24 Jan 2025,194.4133
27 Jan 2025,192.5145
28 Jan 2025,193.5849
29 Jan 2025,192.7457
30 Jan 2025,192.1601
31 Jan 2025,192.3778
03 Feb 2025,192.0369
04 Feb 2025,192.9865
05 Feb 2025,190.4426
06 Feb 2025,188.3218
07 Feb 2025,188.0869
10 Feb 2025,187.8372
11 Feb 2025,189.1777
12 Feb 2025,192.0369
13 Feb 2025,191.771
14 Feb 2025,191.9703
17 Feb 2025,190.8183
18 Feb 2025,191.3128
19 Feb 2025,190.6441
20 Feb 2025,188.9956
21 Feb 2025,189.0151
24 Feb 2025,188.4178
25 Feb 2025,188.647
26 Feb 2025,189.7776
27 Feb 2025,189.343
28 Feb 2025,189.7375
03 Mar 2025,190.7834
04 Mar 2025,188.6726
05 Mar 2025,191.6164
06 Mar 2025,191.0962
07 Mar 2025,190.6475
10 Mar 2025,189.8815
11 Mar 2025,190.947
12 Mar 2025,192.3414
13 Mar 2025,191.1811
14 Mar 2025,191.8136
17 Mar 2025,192.8987
18 Mar 2025,194.1193
19 Mar 2025,194.5374
20 Mar 2025,193.0808
21 Mar 2025,192.1003
24 Mar 2025,194.5946
25 Mar 2025,193.9082
26 Mar 2025,194.1802
27 Mar 2025,195.7013
28 Mar 2025,194.4654
31 Mar 2025,193.0164
01 Apr 2025,192.9135
02 Apr 2025,194.0945
03 Apr 2025,191.5088
04 Apr 2025,188.3094
07 Apr 2025,188.2319
08 Apr 2025,187.9606
09 Apr 2025,184.6329
10 Apr 2025,187.4664
11 Apr 2025,187.4358
14 Apr 2025,188.9631
15 Apr 2025,189.0393
16 Apr 2025,188.9255
17 Apr 2025,188.1997
22 Apr 2025,188.2763
23 Apr 2025,189.3408
24 Apr 2025,189.6983
25 Apr 2025,191.6296
28 Apr 2025,191.3186
29 Apr 2025,190.6192
30 Apr 2025,190.4962
01 May 2025,193.2567
02 May 2025,191.8496
06 May 2025,191.0257
07 May 2025,191.5343
08 May 2025,193.015
09 May 2025,192.9219
12 May 2025,195.633
13 May 2025,196.0425
14 May 2025,194.6648
15 May 2025,193.6868
16 May 2025,193.6166
19 May 2025,193.6811
20 May 2025,193.2689
21 May 2025,193.0489
22 May 2025,192.9834
23 May 2025,192.5407
27 May 2025,195.236
28 May 2025,195.1274
29 May 2025,194.7013
30 May 2025,194.5183
02 Jun 2025,193.3674
03 Jun 2025,194.5128
04 Jun 2025,194.3412
05 Jun 2025,194.9765
06 Jun 2025,196.0057
09 Jun 2025,195.8882
10 Jun 2025,195.6967
11 Jun 2025,196.0442
12 Jun 2025,195.4073
13 Jun 2025,195.6569
16 Jun 2025,195.8572
17 Jun 2025,196.174
18 Jun 2025,194.7917
19 Jun 2025,195.6308
20 Jun 2025,196.4673
23 Jun 2025,197.6942
24 Jun 2025,197.1721
25 Jun 2025,198.5085
26 Jun 2025,198.3183
27 Jun 2025,198.7098
30 Jun 2025,197.9535
01 Jul 2025,196.7779
02 Jul 2025,195.7872
03 Jul 2025,198.0039
04 Jul 2025,197.1755
07 Jul 2025,198.8197
08 Jul 2025,198.989
09 Jul 2025,199.0234
10 Jul 2025,198.5943
11 Jul 2025,198.9827
14 Jul 2025,198.3036
15 Jul 2025,199.36
16 Jul 2025,198.8377
17 Jul 2025,199.1043
18 Jul 2025,199.5801
21 Jul 2025,198.9132
22 Jul 2025,197.743
23 Jul 2025,198.5461
24 Jul 2025,198.7689
25 Jul 2025,198.4014
28 Jul 2025,198.8664
29 Jul 2025,197.8875
30 Jul 2025,197.9362
31 Jul 2025,199.1142
01 Aug 2025,196.4258
04 Aug 2025,195.7268
05 Aug 2025,195.9611
06 Aug 2025,196.4782
07 Aug 2025,197.6956
08 Aug 2025,198.6479
11 Aug 2025,198.4913
12 Aug 2025,199.8456
13 Aug 2025,199.712
14 Aug 2025,199.9307
15 Aug 2025,199.1286
18 Aug 2025,199.9699
19 Aug 2025,199.4798
20 Aug 2025,198.0317
21 Aug 2025,198.9344
22 Aug 2025,198.614
26 Aug 2025,198.8011
27 Aug 2025,199.0263
28 Aug 2025,198.5853
29 Aug 2025,198.36
01 Sep 2025,199.5479
02 Sep 2025,198.3895
03 Sep 2025,199.0375
04 Sep 2025,199.7132
05 Sep 2025,198.8522
08 Sep 2025,199.9796
09 Sep 2025,199.1593
10 Sep 2025,199.7485
11 Sep 2025,199.5455
12 Sep 2025,200.2184
15 Sep 2025,200.3506
16 Sep 2025,200.1019
17 Sep 2025,199.8926
18 Sep 2025,200.5899
19 Sep 2025,199.4001
22 Sep 2025,199.5641
23 Sep 2025,199.8448
24 Sep 2025,200.0365
25 Sep 2025,199.732
26 Sep 2025,200.3591
29 Sep 2025,199.4801
30 Sep 2025,198.8203
01 Oct 2025,198.3632
02 Oct 2025,197.7316
03 Oct 2025,198.6379
06 Oct 2025,202.1528
07 Oct 2025,203.0499
08 Oct 2025,204.6828
09 Oct 2025,204.0549
10 Oct 2025,202.7956
13 Oct 2025,203.0692
14 Oct 2025,201.895
15 Oct 2025,202.3461
16 Oct 2025,202.5511
17 Oct 2025,201.4492
20 Oct 2025,202.0383
21 Oct 2025,203.1024
22 Oct 2025,202.8415
23 Oct 2025,203.3137
24 Oct 2025,203.1917
27 Oct 2025,204.047
28 Oct 2025,202.0105
29 Oct 2025,201.1507
30 Oct 2025,202.6862
31 Oct 2025,202.392
03 Nov 2025,202.5799
04 Nov 2025,200.1137
05 Nov 2025,201.2369
06 Nov 2025,200.5196
07 Nov 2025,201.4021
10 Nov 2025,202.5186
11 Nov 2025,202.8313
12 Nov 2025,203.1736
13 Nov 2025,203.5352
14 Nov 2025,202.9133
17 Nov 2025,204.507
18 Nov 2025,204.0935
19 Nov 2025,204.7085
20 Nov 2025,206.4898
21 Nov 2025,204.8182
24 Nov 2025,205.3766
25 Nov 2025,205.751
26 Nov 2025,206.8745
27 Nov 2025,207.1276
28 Nov 2025,206.7698
01 Dec 2025,205.5385
02 Dec 2025,205.7706
03 Dec 2025,206.9238
04 Dec 2025,206.7934
05 Dec 2025,207.149
08 Dec 2025,207.4742
09 Dec 2025,208.5834
10 Dec 2025,208.447
11 Dec 2025,208.4776
12 Dec 2025,208.1844
15 Dec 2025,207.8224
16 Dec 2025,207.6539
17 Dec 2025,208.2349
18 Dec 2025,208.3257
19 Dec 2025,210.4102
22 Dec 2025,211.1942
23 Dec 2025,210.8752
24 Dec 2025,210.4671
29 Dec 2025,210.5055
30 Dec 2025,210.6167
31 Dec 2025,210.8377
02 Jan 2026,211.3484
05 Jan 2026,211.4232
06 Jan 2026,211.4859
07 Jan 2026,211.2192
08 Jan 2026,210.8568
09 Jan 2026,211.8446
12 Jan 2026,212.8646
13 Jan 2026,213.627
14 Jan 2026,212.7809
15 Jan 2026,212.2296
16 Jan 2026,211.4594
19 Jan 2026,212.1548
20 Jan 2026,212.5197
21 Jan 2026,212.4499
22 Jan 2026,213.4848
23 Jan 2026,214.4672
26 Jan 2026,210.8488
27 Jan 2026,210.728
28 Jan 2026,211.6282
29 Jan 2026,210.3269
30 Jan 2026,211.5898
02 Feb 2026,212.148
03 Feb 2026,213.384
04 Feb 2026,214.0534
05 Feb 2026,212.1664
06 Feb 2026,213.5298
09 Feb 2026,213.1707
10 Feb 2026,210.8736
11 Feb 2026,209.4446
12 Feb 2026,208.4215
13 Feb 2026,208.4482
16 Feb 2026,209.2112
17 Feb 2026,207.6685
18 Feb 2026,208.9867
19 Feb 2026,208.537
20 Feb 2026,209.0697
23 Feb 2026,208.3888
24 Feb 2026,210.7181
25 Feb 2026,211.6379
26 Feb 2026,210.887
27 Feb 2026,209.8194
02 Mar 2026,210.9075
03 Mar 2026,209.9575
04 Mar 2026,209.9909
05 Mar 2026,209.9971
06 Mar 2026,210.5257
09 Mar 2026,211.7232
10 Mar 2026,212.0981
11 Mar 2026,212.7992
12 Mar 2026,212.5281
13 Mar 2026,211.207
16 Mar 2026,211.9022
17 Mar 2026,212.1937
18 Mar 2026,212.4739
19 Mar 2026,211.3327
20 Mar 2026,211.833
23 Mar 2026,212.4266
24 Mar 2026,212.6387
25 Mar 2026,212.881
26 Mar 2026,213.1554
27 Mar 2026,212.862
