DATE,XUDLJYS,XUDLUSS
26 Mar 2025,194.1802,1.2887
27 Mar 2025,195.7013,1.2963
28 Mar 2025,194.4654,1.2941
31 Mar 2025,193.0164,1.291
01 Apr 2025,192.9135,1.2923
02 Apr 2025,194.0945,1.2966
03 Apr 2025,191.5088,1.3168
04 Apr 2025,188.3094,1.294
07 Apr 2025,188.2319,1.2755
08 Apr 2025,187.9606,1.2757
09 Apr 2025,184.6329,1.2757
10 Apr 2025,187.4664,1.296
11 Apr 2025,187.4358,1.3059
14 Apr 2025,188.9631,1.3187
15 Apr 2025,189.0393,1.3245
16 Apr 2025,188.9255,1.3257
17 Apr 2025,188.1997,1.3233
22 Apr 2025,188.2763,1.3379
23 Apr 2025,189.3408,1.3275
24 Apr 2025,189.6983,1.3315
25 Apr 2025,191.6296,1.3309
28 Apr 2025,191.3186,1.3393
29 Apr 2025,190.6192,1.3389
30 Apr 2025,190.4962,1.3356
01 May 2025,193.2567,1.3296
02 May 2025,191.8496,1.3321
06 May 2025,191.0257,1.3372
07 May 2025,191.5343,1.3366
08 May 2025,193.015,1.331
09 May 2025,192.9219,1.3305
12 May 2025,195.633,1.3202
13 May 2025,196.0425,1.326
14 May 2025,194.6648,1.3305
15 May 2025,193.6868,1.3279
16 May 2025,193.6166,1.3265
19 May 2025,193.6811,1.3367
20 May 2025,193.2689,1.3369
21 May 2025,193.0489,1.3437
22 May 2025,192.9834,1.3424
23 May 2025,192.5407,1.3496
27 May 2025,195.236,1.3521
28 May 2025,195.1274,1.3471
29 May 2025,194.7013,1.3483
30 May 2025,194.5183,1.3482
02 Jun 2025,193.3674,1.3553
03 Jun 2025,194.5128,1.3529
04 Jun 2025,194.3412,1.3577
05 Jun 2025,194.9765,1.3591
06 Jun 2025,196.0057,1.3527
09 Jun 2025,195.8882,1.3545
10 Jun 2025,195.6967,1.3515
11 Jun 2025,196.0442,1.3538
12 Jun 2025,195.4073,1.3595
13 Jun 2025,195.6569,1.3576
16 Jun 2025,195.8572,1.3596
17 Jun 2025,196.174,1.3512
18 Jun 2025,194.7917,1.3452
19 Jun 2025,195.6308,1.3427
20 Jun 2025,196.4673,1.3465
23 Jun 2025,197.6942,1.3489
24 Jun 2025,197.1721,1.3623
25 Jun 2025,198.5085,1.3624
26 Jun 2025,198.3183,1.3733
27 Jun 2025,198.7098,1.3715
30 Jun 2025,197.9535,1.3703
01 Jul 2025,196.7779,1.3718
02 Jul 2025,195.7872,1.3594
03 Jul 2025,198.0039,1.3646
04 Jul 2025,197.1755,1.3643
07 Jul 2025,198.8197,1.3636
08 Jul 2025,198.989,1.3545
09 Jul 2025,199.0234,1.3588
10 Jul 2025,198.5943,1.3555
11 Jul 2025,198.9827,1.3505
14 Jul 2025,198.3036,1.3447
15 Jul 2025,199.36,1.3397
16 Jul 2025,198.8377,1.3392
17 Jul 2025,199.1043,1.341
18 Jul 2025,199.5801,1.3442
21 Jul 2025,198.9132,1.3493
22 Jul 2025,197.743,1.3501
23 Jul 2025,198.5461,1.356
24 Jul 2025,198.7689,1.3542
25 Jul 2025,198.4014,1.343
28 Jul 2025,198.8664,1.3412
29 Jul 2025,197.8875,1.3328
30 Jul 2025,197.9362,1.3291
31 Jul 2025,199.1142,1.3232
01 Aug 2025,196.4258,1.3263
04 Aug 2025,195.7268,1.3294
05 Aug 2025,195.9611,1.329
06 Aug 2025,196.4782,1.3331
07 Aug 2025,197.6956,1.3404
08 Aug 2025,198.6479,1.3439
11 Aug 2025,198.4913,1.3408
12 Aug 2025,199.8456,1.3489
13 Aug 2025,199.712,1.3572
14 Aug 2025,199.9307,1.3556
15 Aug 2025,199.1286,1.356
18 Aug 2025,199.9699,1.3516
19 Aug 2025,199.4798,1.3503
20 Aug 2025,198.0317,1.3472
21 Aug 2025,198.9344,1.3427
22 Aug 2025,198.614,1.3525
26 Aug 2025,198.8011,1.3479
27 Aug 2025,199.0263,1.346
28 Aug 2025,198.5853,1.3511
29 Aug 2025,198.36,1.3509
01 Sep 2025,199.5479,1.3548
02 Sep 2025,198.3895,1.3397
03 Sep 2025,199.0375,1.3434
04 Sep 2025,199.7132,1.3427
05 Sep 2025,198.8522,1.352
08 Sep 2025,199.9796,1.3535
09 Sep 2025,199.1593,1.354
10 Sep 2025,199.7485,1.3551
11 Sep 2025,199.5455,1.3557
12 Sep 2025,200.2184,1.3559
15 Sep 2025,200.3506,1.359
16 Sep 2025,200.1019,1.3657
17 Sep 2025,199.8926,1.3659
18 Sep 2025,200.5899,1.3552
19 Sep 2025,199.4001,1.3483
22 Sep 2025,199.5641,1.3495
23 Sep 2025,199.8448,1.3525
24 Sep 2025,200.0365,1.3451
25 Sep 2025,199.732,1.3348
26 Sep 2025,200.3591,1.3402
29 Sep 2025,199.4801,1.3419
30 Sep 2025,198.8203,1.3462
01 Oct 2025,198.3632,1.3507
02 Oct 2025,197.7316,1.3421
03 Oct 2025,198.6379,1.3472
06 Oct 2025,202.1528,1.348
07 Oct 2025,203.0499,1.3431
08 Oct 2025,204.6828,1.3421
09 Oct 2025,204.0549,1.3333
10 Oct 2025,202.7956,1.3302
13 Oct 2025,203.0692,1.3327
14 Oct 2025,201.895,1.3297
15 Oct 2025,202.3461,1.3365
16 Oct 2025,202.5511,1.3434
17 Oct 2025,201.4492,1.3392
20 Oct 2025,202.0383,1.3416
21 Oct 2025,203.1024,1.3373
22 Oct 2025,202.8415,1.3355
23 Oct 2025,203.3137,1.3322
24 Oct 2025,203.1917,1.3301
27 Oct 2025,204.047,1.3329
28 Oct 2025,202.0105,1.3278
29 Oct 2025,201.1507,1.3241
30 Oct 2025,202.6862,1.3147
31 Oct 2025,202.392,1.3139
03 Nov 2025,202.5799,1.3146
04 Nov 2025,200.1137,1.3046
05 Nov 2025,201.2369,1.3042
06 Nov 2025,200.5196,1.3102
07 Nov 2025,201.4021,1.3152
10 Nov 2025,202.5186,1.3148
11 Nov 2025,202.8313,1.3173
12 Nov 2025,203.1736,1.313
13 Nov 2025,203.5352,1.3199
14 Nov 2025,202.9133,1.314
17 Nov 2025,204.507,1.3177
18 Nov 2025,204.0935,1.3144
19 Nov 2025,204.7085,1.308
20 Nov 2025,206.4898,1.3096
21 Nov 2025,204.8182,1.3085
24 Nov 2025,205.3766,1.3098
25 Nov 2025,205.751,1.3177
26 Nov 2025,206.8745,1.3226
27 Nov 2025,207.1276,1.3252
28 Nov 2025,206.7698,1.3252
01 Dec 2025,205.5385,1.3252
02 Dec 2025,205.7706,1.3201
03 Dec 2025,206.9238,1.3331
04 Dec 2025,206.7934,1.3373
05 Dec 2025,207.149,1.3343
08 Dec 2025,207.4742,1.3312
09 Dec 2025,208.5834,1.3297
10 Dec 2025,208.447,1.3321
11 Dec 2025,208.4776,1.3435
12 Dec 2025,208.1844,1.3355
15 Dec 2025,207.8224,1.3394
16 Dec 2025,207.6539,1.3417
17 Dec 2025,208.2349,1.34
18 Dec 2025,208.3257,1.3395
19 Dec 2025,210.4102,1.3362
22 Dec 2025,211.1942,1.3454
23 Dec 2025,210.8752,1.3484
24 Dec 2025,210.4671,1.3507
29 Dec 2025,210.5055,1.35
30 Dec 2025,210.6167,1.3473
31 Dec 2025,210.8377,1.3451
02 Jan 2026,211.3484,1.3497
05 Jan 2026,211.4232,1.3503
06 Jan 2026,211.4859,1.3507
07 Jan 2026,211.2192,1.3481
08 Jan 2026,210.8568,1.3442
09 Jan 2026,211.8446,1.3419
12 Jan 2026,212.8646,1.3475
13 Jan 2026,213.627,1.3442
14 Jan 2026,212.7809,1.3457
15 Jan 2026,212.2296,1.3387
16 Jan 2026,211.4594,1.3378
19 Jan 2026,212.1548,1.3422
20 Jan 2026,212.5197,1.3457
21 Jan 2026,212.4499,1.3428
22 Jan 2026,213.4848,1.3478
23 Jan 2026,214.4672,1.3564
26 Jan 2026,210.8488,1.3708
27 Jan 2026,210.728,1.3751
28 Jan 2026,211.6282,1.379
29 Jan 2026,210.3269,1.3764
30 Jan 2026,211.5898,1.372
02 Feb 2026,212.148,1.3628
03 Feb 2026,213.384,1.3703
04 Feb 2026,214.0534,1.3664
05 Feb 2026,212.1664,1.3528
06 Feb 2026,213.5298,1.3615
09 Feb 2026,213.1707,1.3678
10 Feb 2026,210.8736,1.3674
11 Feb 2026,209.4446,1.3633
12 Feb 2026,208.4215,1.3654
13 Feb 2026,208.4482,1.3612
16 Feb 2026,209.2112,1.3633
17 Feb 2026,207.6685,1.3503
18 Feb 2026,208.9867,1.3545
19 Feb 2026,208.537,1.3454
20 Feb 2026,209.0697,1.3501
23 Feb 2026,208.3888,1.3494
24 Feb 2026,210.7181,1.3515
25 Feb 2026,211.6379,1.3534
26 Feb 2026,210.887,1.3515
27 Feb 2026,209.8194,1.3443
02 Mar 2026,210.9075,1.3371
03 Mar 2026,209.9575,1.3302
04 Mar 2026,209.9909,1.3365
05 Mar 2026,209.9971,1.3323
06 Mar 2026,210.5257,1.336
09 Mar 2026,211.7232,1.3393
10 Mar 2026,212.0981,1.3458
11 Mar 2026,212.7992,1.3398
12 Mar 2026,212.5281,1.3349
13 Mar 2026,211.207,1.3239
16 Mar 2026,211.9022,1.3302
17 Mar 2026,212.1937,1.3343
18 Mar 2026,212.4739,1.3323
19 Mar 2026,211.3327,1.3359
20 Mar 2026,211.833,1.3302
23 Mar 2026,212.4266,1.3385
24 Mar 2026,212.6387,1.3382
25 Mar 2026,212.881,1.3372
26 Mar 2026,213.1554,1.3351
27 Mar 2026,212.862,1.3291
30 Mar 2026,210.5623,1.3198
31 Mar 2026,209.8277,1.3188
01 Apr 2026,211.3239,1.3334
02 Apr 2026,211.055,1.3244
07 Apr 2026,211.8844,1.3247
08 Apr 2026,212.8696,1.3449
09 Apr 2026,213.5534,1.3415
10 Apr 2026,214.2196,1.3461
13 Apr 2026,214.7892,1.3461
14 Apr 2026,215.6948,1.3588
15 Apr 2026,215.7188,1.3569
16 Apr 2026,215.3661,1.3522
17 Apr 2026,214.2013,1.357
20 Apr 2026,214.645,1.3524
21 Apr 2026,215.3077,1.3509
22 Apr 2026,215.1753,1.3499
23 Apr 2026,215.3574,1.351
24 Apr 2026,215.3532,1.35
27 Apr 2026,215.8307,1.3556
28 Apr 2026,215.5888,1.3498
29 Apr 2026,216.1658,1.3501
30 Apr 2026,212.8174,1.3582
01 May 2026,213.3995,1.3624
05 May 2026,213.8918,1.3565
06 May 2026,212.6023,1.3603
07 May 2026,212.9834,1.3631
08 May 2026,213.4162,1.3626
11 May 2026,214.147,1.3639
12 May 2026,213.1799,1.3525
13 May 2026,213.3309,1.3514
14 May 2026,213.2709,1.3485
15 May 2026,211.6371,1.3345
18 May 2026,212.7649,1.3394
19 May 2026,213.0345,1.3393
20 May 2026,213.4101,1.3433
21 May 2026,213.4641,1.3412
22 May 2026,213.7429,1.3435
26 May 2026,214.2774,1.345
27 May 2026,214.0385,1.3419
28 May 2026,213.8857,1.3432
29 May 2026,214.563,1.3478
01 Jun 2026,214.6305,1.3437
02 Jun 2026,215.3781,1.3472
03 Jun 2026,214.9248,1.3437
04 Jun 2026,215.0986,1.3445
05 Jun 2026,214.5454,1.3387
08 Jun 2026,213.5961,1.3344
09 Jun 2026,214.6949,1.3398
10 Jun 2026,215.074,1.3402
11 Jun 2026,213.9277,1.3328
12 Jun 2026,214.9446,1.3413
15 Jun 2026,215.2429,1.3441
16 Jun 2026,215.3771,1.3428
17 Jun 2026,214.7313,1.3394
18 Jun 2026,213.1731,1.3253
19 Jun 2026,213.2294,1.3231
22 Jun 2026,213.9705,1.3262
23 Jun 2026,213.249,1.3201
24 Jun 2026,212.72,1.3148
25 Jun 2026,213.4419,1.3202
26 Jun 2026,213.4366,1.3197
29 Jun 2026,214.4682,1.3245
30 Jun 2026,215.698,1.3273
01 Jul 2026,215.6347,1.3278
02 Jul 2026,215.4138,1.3376
03 Jul 2026,215.4337,1.3356
06 Jul 2026,216.8561,1.3356
07 Jul 2026,216.6342,1.3379
08 Jul 2026,217.4435,1.3373
09 Jul 2026,217.4378,1.3391
10 Jul 2026,217.0059,1.341
13 Jul 2026,217.1999,1.3379
14 Jul 2026,217.1275,1.3405
15 Jul 2026,218.5404,1.3479
16 Jul 2026,219.1207,1.3489
17 Jul 2026,218.3616,1.3446
20 Jul 2026,218.4255,1.344
21 Jul 2026,217.9822,1.3372
22 Jul 2026,218.1582,1.3375
23 Jul 2026,218.3332,1.332
24 Jul 2026,218.2348,1.3327
27 Jul 2026,217.7916,1.3304
28 Jul 2026,217.8012,1.3292
