target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ols,36,4.124594164487659,5.048628057929431,-0.21234579452780813,4.533709059117864,5.583294219947948,0.9097615463860824,0.9042382255070374,0.7609560357763524,1.1495960330034238,12,2000,0.5833333333333334,1.0543460485795972,0.29172451333938687,2.722532061981379,0.003239187342700651,0.003239187342700651
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ols,a0_controls_ols,36,3.5715014736498825,4.156088832900745,-1.8992960550152884,2.1856186657588457,2.7692117715577043,1.6340917698055342,1.50082015235798,1.2943928022449216,1.863609084996257,12,2000,0.5277777777777778,-3.014485483219063,0.0025741552955335493,-0.6935276153576315,0.7560107491469513,0.7560107491469513
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,36,2.365549320640815,2.9732693608804674,-0.9666414617010892,2.229559465204433,2.848220088341441,1.060994047280956,1.0439043573391285,0.8577859776998359,1.3425285335912298,12,2000,0.6111111111111112,-0.39279024298607834,0.6944744116557352,0.40569649736394464,0.3424828080976474,0.3424828080976474
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,36,2.365549320640815,2.9732693608804674,-0.9666414617010892,2.1856186657588457,2.7692117715577043,1.0823248161725858,1.0736879683304175,0.8293048318025568,1.5034168427607075,12,2000,0.6111111111111112,-0.43193638956365427,0.665787645894395,1.4130178362131365,0.07882523989873737,0.07882523989873737
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,74,4.132063296375569,4.847802255785667,-2.715748999722054,3.002590932597318,4.117608948463006,1.3761659144161966,1.1773343016449445,0.7890457784784305,1.923721286727454,12,2000,0.6351351351351351,-0.9525506748429607,0.3408177789131229,2.2282125279841,0.01293317302135748,0.01293317302135748
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ridge,74,3.7037461482251004,4.499039711352948,-1.5063865216893555,2.919198346952085,3.8868965905485924,1.2687545373859765,1.1574889134670696,1.020150592073501,1.3860348277369015,12,2000,0.6081081081081081,-1.5371929164996327,0.12424607445739182,0.5170287022072918,0.3025680614108708,0.3025680614108708
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ols,74,3.7037461482251004,4.499039711352948,-1.5063865216893555,3.002590932597318,4.117608948463006,1.2335167298401402,1.0926340426359138,0.9415777851805804,1.3563840997816548,12,2000,0.6081081081081081,-0.6711719748860203,0.502110979763343,2.4233066630909423,0.0076899687136635355,0.0076899687136635355
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ols,a0_controls_ols,109,5.303197916667012,6.334960986599971,-1.757490391949924,4.379784951308288,5.978018920628909,1.2108352294974871,1.05970908936727,0.8669999067000322,1.378691207361432,12,2000,0.48623853211009177,-0.5212687568904666,0.6021795624247945,1.981206636518456,0.02378405264578547,0.02378405264578547
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ridge,109,4.423678835080411,5.371659617535623,-1.5563817572445857,4.265425617357133,5.512412497239246,1.0371013896196675,0.974466192474871,0.8654870866065978,1.1455618854281076,12,2000,0.6238532110091743,0.3587603057710044,0.7197744098674578,1.6226964499295757,0.052327155335764514,0.052327155335764514
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ols,109,4.423678835080411,5.371659617535623,-1.5563817572445857,4.379784951308288,5.978018920628909,1.0100219267064725,0.8985685205844924,0.7767181942644625,1.0918880785562828,12,2000,0.6238532110091743,1.0330309403549256,0.3015894195109915,3.172231459702974,0.0007563619468279719,0.0007563619468279719
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ols,a0_controls_ols,36,5.990608046923029,6.826807879002931,-5.537648561355263,4.918529808952357,6.692465408489406,1.2179672137026296,1.0200736891883089,0.6435115167317905,1.9981402140742657,12,2000,0.6111111111111112,-0.07707486159676287,0.9385639910386305,2.0237727313562304,0.021496770579090847,0.021496770579090847
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ridge,36,6.003379020655252,6.628667803032058,-2.9475696409927767,4.7574870153583975,5.944929778081461,1.2618802744547266,1.1150119598504749,0.9795976647090475,1.508359609262354,12,2000,0.6388888888888888,-1.1859397173653756,0.2356461067815353,0.26512624685130926,0.3954561042754538,0.3954561042754538
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ols,36,6.003379020655252,6.628667803032058,-2.9475696409927767,4.918529808952357,6.692465408489406,1.2205637159560019,0.9904672491281881,0.8507630047211161,1.4282115766658794,12,2000,0.6388888888888888,0.0681623720155693,0.9456563800589082,2.4261924087828715,0.007629089206308377,0.007629089206308377
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ols,a0_controls_ols,36,5.768348814513503,6.943114017715831,3.0495494160351746,5.811052102246431,7.327825824424704,0.9926513672599117,0.9474998702307343,0.9021351334651204,1.0681301051046332,12,2000,0.3888888888888889,0.8645985536985149,0.38725916662761817,1.8734367041173745,0.030504052776963206,0.030504052776963206
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ridge,36,4.415767853315256,5.549911686197944,-0.3931035259468534,5.291862858560938,6.649383548001215,0.8344448772272367,0.8346505576244327,0.7314489766041955,1.0511294014991306,12,2000,0.6111111111111112,1.4947522497687142,0.13497911246741995,1.6722615856683016,0.04723637552902164,0.04723637552902164
