target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,3,expanding_ar1,post_2022,m2_tech,m1_controls,41,2.000573864599735,2.6519618693741633,-0.8100982738786322,1.9664384193902325,2.637521371845551,1.017359020690863,1.0054750257885146,0.7073170731707317,-0.8898539041495447,0.37354433804301346,-0.5933878518755464,0.7235391915100173,0.7235391915100173
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,3,expanding_ar1,post_2022,m2_tech,m0_ar,41,2.000573864599735,2.6519618693741633,-0.8100982738786322,2.1147720516612876,2.8389523369573886,0.9459997653308106,0.9341339883910732,0.7073170731707317,1.2314630392592845,0.2181497321684862,1.9320296168134456,0.026677925230479547,0.04446320871746591
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,3,expanding_ar1,ex_pandemic,m1_controls,m0_ar,97,2.8138030678337507,3.651917240617009,-0.05706421907943707,2.5168670692242587,3.4852207103095596,1.1179784193771556,1.047829547728311,0.5979381443298969,-0.5248809990866329,0.5996659189732503,0.5924487862406992,0.2767750528034896,0.34596881600436197
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,3,expanding_ar1,ex_pandemic,m2_tech,m1_controls,97,2.602107488930726,3.412167059255264,-0.5547795326241196,2.8138030678337507,3.651917240617009,0.9247653180412508,0.9343495031335272,0.6082474226804123,0.8936264458179133,0.371521791842498,1.3450670559436584,0.08930179041309211,0.19609323450999594
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,3,expanding_ar1,ex_pandemic,m2_tech,m0_ar,97,2.602107488930726,3.412167059255264,-0.5547795326241196,2.5168670692242587,3.4852207103095596,1.0338676685585702,0.979039017288576,0.6082474226804123,0.3289646303421236,0.7421824223580775,1.2679048392934762,0.10241596786425496,0.17069327977375826
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,full,m1_controls,m0_ar,131,3.7674061524005484,4.933889089635725,0.3262416103737182,3.1956679893690096,4.292089302126235,1.178910376463867,1.1495308560312463,0.5877862595419847,-1.688471054094217,0.091320840896929,-0.5624482784453197,0.7130946832419529,0.8675886106966548
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,full,m2_tech,m1_controls,131,3.8940209502141103,5.098667832664336,-0.30797409263863795,3.7674061524005484,4.933889089635725,1.033607950056801,1.0333973342397886,0.5267175572519084,-0.5822163868143105,0.560420936929688,0.37250653093907554,0.3547578751665401,0.8236379147095163
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,full,m2_tech,m0_ar,131,3.8940209502141103,5.098667832664336,-0.30797409263863795,3.1956679893690096,4.292089302126235,1.218531137517509,1.1879221222490723,0.5267175572519084,-2.077899261927371,0.03771863852969058,-0.7314803235438662,0.7677570906180108,0.8957074318440377
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,pandemic_2020_2022,m1_controls,m0_ar,36,4.918446056655977,6.231183647750658,0.9886477666519597,3.88179254279618,4.917052443649354,1.2670553622922522,1.2672599528196162,0.4166666666666667,-2.257516638722786,0.023975810996834185,-2.037741220389462,0.9792120902426223,0.9804199450723835
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,pandemic_2020_2022,m2_tech,m1_controls,36,5.916240176170489,7.222332408980604,0.10624093263642223,4.918446056655977,6.231183647750658,1.2028677570152932,1.1590626784989289,0.3333333333333333,-2.7778432059663993,0.005472101661132111,-2.429611416701248,0.9924424907938482,0.9924424907938482
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,pandemic_2020_2022,m2_tech,m0_ar,36,5.916240176170489,7.222332408980604,0.10624093263642223,3.88179254279618,4.917052443649354,1.5241000416546813,1.4688337152695305,0.3333333333333333,-3.2496903325710194,0.0011553073775274277,-2.151596252048874,0.9842854162085173,0.9954123671009865
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,post_2022,m1_controls,m0_ar,41,2.1556682334077704,2.989300984058008,-1.2139828390904548,2.454385695099143,3.2772420816579477,0.8782923717784681,0.9121392041157146,0.7560975609756098,1.4550141638877183,0.14566534036220616,2.0940639506259235,0.018127141923336018,0.022658927404170023
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,post_2022,m2_tech,m1_controls,41,2.184844663615508,3.0074856299188077,-1.1050442048592086,2.1556682334077704,2.989300984058008,1.0135347498077727,1.0060832435267573,0.7317073170731707,-0.8566817789600613,0.39162077601651857,-0.48728902362428694,0.6869732374236324,0.8263485739226416
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,post_2022,m2_tech,m0_ar,41,2.184844663615508,3.0074856299188077,-1.1050442048592086,2.454385695099143,3.2772420816579477,0.8901798392885649,0.9176879690246529,0.7317073170731707,1.3063345077965849,0.19143882698348713,2.1286013006113307,0.016643630411050585,0.04160907602762646
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,ex_pandemic,m1_controls,m0_ar,95,3.331222609735333,4.342170055852423,0.07522454062617406,2.935662895438714,4.030018199297207,1.13474289398528,1.0774566865751753,0.6526315789473685,-0.6516144494838406,0.5146499239310691,0.6392657317483311,0.2613250386628533,0.3266562983285666
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,ex_pandemic,m2_tech,m1_controls,95,3.127706296167482,4.010112369023585,-0.4649397864270817,3.331222609735333,4.342170055852423,0.9389064204316203,0.9235272496107593,0.6,0.9315199669021775,0.351584661031086,1.2708343674081195,0.10189378975954456,0.2547344743988614
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,4,expanding_ar1,ex_pandemic,m2_tech,m0_ar,95,3.127706296167482,4.010112369023585,-0.4649397864270817,2.935662895438714,4.030018199297207,1.065417388701937,0.9950606103274935,0.6,0.06602609523059204,0.9473570497911972,1.1342744844269457,0.12833971432208813,0.21389952387014688
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,5,expanding_ar1,full,m1_controls,m0_ar,129,4.35605500271125,5.797420930258613,0.5558855267608017,3.502474291575672,4.68960289277875,1.2437079161976017,1.2362285384943208,0.49612403100775193,-2.003658411548915,0.04510666413099557,-1.0307947901625292,0.8486814690460823,0.8983278070840154
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,5,expanding_ar1,full,m2_tech,m1_controls,129,4.732075728452655,6.075163667749984,-0.12073260048436618,4.35605500271125,5.797420930258613,1.086321390686611,1.047907981985876,0.4728682170542636,-0.8181244763795463,0.4132861139771733,0.06611501787582547,0.47364312723814356,0.9314253714870525
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,5,expanding_ar1,full,m2_tech,m0_ar,129,4.732075728452655,6.075163667749984,-0.12073260048436618,3.502474291575672,4.68960289277875,1.3510665131317259,1.2954537530469326,0.4728682170542636,-2.5369569388694693,0.011182070752461115,-1.356712243352857,0.9125636696434292,0.9343182507569361
uk_ipi_c26_12m_pct,jp_epi_electronics_gbp_12m_pct,5,expanding_ar1,pandemic_2020_2022,m1_controls,m0_ar,36,5.630628219503248,7.319192911372205,0.9298586150306366,4.199081183145714,5.339481915710636,1.3409191139488996,1.3707683679640457,0.3611111111111111,-2.0374040295780653,0.04160957039631582,-1.9015697536921623,0.9713862873604974,0.9734979969228272
