target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pre_2020,m2_asia_factor,m0_controls,42,1.8311486911718107,2.246940940989618,-0.08015223452317136,1.5877192289161997,2.2614141079369565,1.1533202204912385,0.9935999484143389,0.9138472579027738,1.186911266427373,12,2000,0.47619047619047616,0.0761649105236226,0.9392878989151208,1.944740043625464,0.025903136724310095,0.025903136724310095
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_controls,42,1.70337457125158,2.2234576376403936,-0.8910307168743243,1.5877192289161997,2.2614141079369565,1.0728436994583284,0.9832156038280004,0.8843484050702058,1.1286727090121484,12,2000,0.5714285714285714,0.09650301476066216,0.9231210796706103,2.2085585368828946,0.013602681010248226,0.013602681010248226
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pre_2020,m3_asia_ridge,m0_ridge_controls,42,1.70337457125158,2.2234576376403936,-0.8910307168743243,1.679180930735055,2.3275942026625325,1.0144080009924448,0.9552599998302895,0.8271239612708933,1.1262647656508975,12,2000,0.5714285714285714,0.2859019117465388,0.7749532494765501,2.2906828464254145,0.010990881720603887,0.010990881720603887
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pre_2020,m2_asia_factor,m1_oecd_weighted,42,1.8311486911718107,2.246940940989618,-0.08015223452317136,1.8007842854657579,2.2711034170170765,1.016861767370543,0.9893609089544703,0.9494104479759246,1.0299053852550795,12,2000,0.47619047619047616,0.2750460789781183,0.7832808370741751,0.8424672766571373,0.19976322448939263,0.19976322448939263
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pandemic_2020_2022,m0_ridge_controls,m0_controls,36,1.881611717112793,2.4789674543884734,0.5476509405070844,1.7975856869191393,2.431751500435211,1.0467438246783467,1.0194164387047,0.991939348689446,1.0326533421672976,12,2000,0.4166666666666667,-0.88529165134445,0.37599935159931763,-0.0481498304896167,0.5192015833783707,0.5192015833783707
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pandemic_2020_2022,m4_asia_ols,m0_controls,36,2.016685577036723,2.6204465825785066,0.03284093263553947,1.7975856869191393,2.431751500435211,1.1218856445686862,1.0775963671080393,0.95690894731169,1.3080415296585495,12,2000,0.3055555555555556,-1.0700889635185704,0.2845792663703317,0.6849095286335749,0.24670050638752666,0.24670050638752666
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pandemic_2020_2022,m1_oecd_weighted,m0_controls,36,1.864244885479791,2.53259800165885,0.24297062854587553,1.7975856869191393,2.431751500435211,1.0370826264615502,1.041470726431377,1.0006504953915831,1.098764240972693,12,2000,0.4166666666666667,-1.5467122914801603,0.1219326378547783,-1.1297959081682014,0.8707188836013934,0.8707188836013934
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m0_controls,36,1.8779591558940452,2.520075090304506,0.4555563134197794,1.7975856869191393,2.431751500435211,1.0447118986092157,1.0363209768158825,1.0052358206750724,1.0808031663099238,12,2000,0.4444444444444444,-1.7951870760968842,0.07262389888382702,-1.2630953494999975,0.8967225424465329,0.8967225424465329
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_controls,36,1.9139779622385558,2.458992048868374,0.3161248972027844,1.7975856869191393,2.431751500435211,1.06474922234105,1.0112020280149052,0.946274715886775,1.079810031003661,12,2000,0.2777777777777778,-0.26950648797024823,0.7875399501863937,0.8515021331251158,0.19724523944004646,0.19724523944004646
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pandemic_2020_2022,m3_asia_ridge,m0_ridge_controls,36,1.9139779622385558,2.458992048868374,0.3161248972027844,1.881611717112793,2.4789674543884734,1.0172013411860692,0.9919420460786054,0.9331955488748936,1.0775717713955528,12,2000,0.2777777777777778,0.20128170033342718,0.8404783107602345,1.247746873116064,0.10606188494749873,0.10606188494749873
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,pandemic_2020_2022,m2_asia_factor,m1_oecd_weighted,36,1.8779591558940452,2.520075090304506,0.4555563134197794,1.864244885479791,2.53259800165885,1.0073564747427077,0.9950553102600012,0.973938997055397,1.0307505864558253,12,2000,0.4444444444444444,0.3290228437341712,0.7421384216538085,0.9796763254350814,0.1636229579520692,0.1636229579520692
uk_ipi_c26_12m_pct,asia_to_import,1,expanding_ar2_min36,post_2022,m0_ridge_controls,m0_controls,34,1.2127350767753542,1.7043906173635974,-0.3784563298333157,1.1604378083577918,1.7359347813131927,1.0450668429112728,0.9818287159810619,0.9610920563965506,1.0436428049898554,12,2000,0.5294117647058824,0.4224068839178521,0.6727280541082584,1.0710396992186544,0.14207578986790553,0.14207578986790553
