date,historical_targeted_hardware_index,historical_targeted_hardware_1m_pct,historical_targeted_hardware_3m_annualised_pct,historical_targeted_hardware_12m_pct,historical_ex_games_index,historical_ex_games_1m_pct,historical_ex_games_3m_annualised_pct,historical_ex_games_12m_pct
2002-09-01,657.5540885182639,-1.5527375376842345,-17.03831840621971,-12.117160220052192,389.1011498377249,-0.8803549685369227,-9.298236670943439,-8.142029193276645
2002-10-01,655.3164799826983,-0.3402926960134778,-8.707431333443871,-10.96599159975976,389.1798213607611,0.020218784516301547,-3.9408997253885025,-7.176461590962379
2002-11-01,644.7389322771617,-1.6141128795991722,-13.179110788531812,-11.398236862267296,385.2151610484442,-1.018721962113689,-7.273817295501628,-7.114596289064701
2002-12-01,641.3310945389013,-0.5285608744339587,-9.509443741974621,-11.522626682393822,382.26543840032775,-0.7657337889007687,-6.844161417345507,-7.816492616025672
2003-01-01,625.8322436715603,-2.4166691743652713,-16.818378885843778,-12.0918786524424,375.824068798006,-1.6850515257871734,-13.036481515085763,-7.498185741825203
2003-02-01,619.2566766152011,-1.050691638670198,-14.896541809624441,-12.177571785235497,375.55834738798166,-0.07070367017051327,-9.656649813736584,-7.586064053681207
2003-03-01,613.4492474724619,-0.937806464111457,-16.288453646380454,-12.982717231140672,371.50318359953036,-1.079769313251877,-10.794830502876662,-9.13218059167551
2003-04-01,607.4521276740003,-0.977606513199103,-11.240164001163123,-13.314628195226941,367.7645976179166,-1.0063402271254462,-8.305915183679623,-8.567629187847881
2003-05-01,597.1861991954004,-1.6899979456668102,-13.511919176736352,-14.056907794625362,361.2362937713598,-1.7751311270421066,-14.403534072646684,-9.771295980428684
2003-06-01,590.7258566662887,-1.0817970237449903,-14.01367835066074,-14.26189410954799,358.09897611260436,-0.8684945872966865,-13.669917119407282,-10.185905105404425
2003-07-01,575.1622807270503,-2.6346529043218325,-19.62641161027627,-14.207729009897928,352.3740641322081,-1.5986954340232673,-15.717761591969248,-10.362806668313684
2003-08-01,568.279461033034,-1.1966743864559315,-18.000956097286114,-14.918699116706168,349.85351150088417,-0.7153059455528576,-12.020915610061312,-10.878300186363477
2003-09-01,559.1775641257099,-1.6016586083858142,-19.711188634620036,-14.960978284575233,348.0438706717835,-0.5172567287769159,-10.767380447705188,-10.551826737871217
2003-10-01,553.6285394657035,-0.9923546679993178,-14.155536525320167,-15.517378796834102,344.767250036765,-0.941438971096964,-8.359325401651596,-11.411838149446762
2003-11-01,548.3589866558822,-0.9518210197232424,-13.301412651648715,-14.948677797519371,342.47154637342675,-0.6658705730006154,-8.176671847317108,-11.096036448482893
2003-12-01,542.8541840748563,-1.0038683991660968,-11.17528831165827,-15.35508122132252,339.3089253082288,-0.9234697301683137,-9.667261789868608,-11.23735205355204
2004-01-01,534.06900463892,-1.6183313482069361,-13.40045381427627,-14.662593683939063,332.13095115478257,-2.115468712450097,-13.874178461697984,-11.625949818213254
2004-02-01,528.0061532093528,-1.1352187408191328,-14.040065884698972,-14.735492866159328,329.89822955968987,-0.6722413515903192,-13.896270999689541,-12.157929159572445
2004-03-01,521.2401026102099,-1.2814340435271743,-15.00007777389748,-15.03125894149726,326.48391598470255,-1.0349596539345973,-14.28318429300971,-12.118137771695991
2004-04-01,514.4928355963475,-1.2944642939163975,-13.875278501644317,-15.303147004127538,322.53605063573343,-1.2092066885016406,-11.064396091070117,-12.298232966179267
2004-05-01,509.19236551534027,-1.0302320487832417,-13.508864396843068,-14.734739985387435,319.16402223638784,-1.0454733331976884,-12.393611162350982,-11.646745429627591
2004-06-01,508.6165655790182,-0.11308102307059364,-9.341043171559626,-13.899728640734866,321.2793029501961,0.6627566287034758,-6.22569979301203,-10.28198225030119
2004-07-01,498.25123035546784,-2.037946839531324,-12.041828379282215,-13.372060885905256,316.3422735139311,-1.5366783328181977,-7.46290305899654,-10.225437762286083
2004-08-01,494.23344462633645,-0.8063774827540282,-11.243332326773448,-13.029859687713262,315.7350463957503,-0.19195256815843775,-4.228686106405188,-9.752214565108808
2004-09-01,489.71634368055385,-0.9139610026184575,-14.055836432765334,-12.422032803437066,312.85514788319813,-0.9121250698734484,-10.082913501863388,-10.110427378211028
2004-10-01,481.87167792328114,-1.6018795081076287,-12.515304181334875,-12.961192645825948,308.92136540129707,-1.2573814138962858,-9.058344307003285,-10.397125780260573
2004-11-01,476.06917392389505,-1.2041595854716092,-13.910195309364227,-13.18293572114866,307.24312069624085,-0.5432595129430839,-10.331995164119679,-10.286526296924315
2004-12-01,469.25136723261016,-1.4321042118922822,-15.696851731617222,-13.558487527858265,304.259064270302,-0.9712362051188306,-10.545770523386311,-10.329778683566149
2005-01-01,456.76854397100266,-2.660157035923927,-19.265502511148856,-14.47387135304352,297.01133458492166,-2.3820916240449352,-14.552313217538682,-10.574027035948886
2005-02-01,452.1857181460549,-1.0033146733586573,-18.60698788994889,-14.359763537307735,293.0092613875449,-1.347447969610227,-17.28262950028944,-11.181923656086346
2005-03-01,444.3018006663054,-1.7435131547438698,-19.630714623236635,-14.760625968458907,289.6503078300785,-1.1463642963229548,-17.86620755495959,-11.28190589221857
2005-04-01,436.6345393064788,-1.725687662829234,-16.499784574768828,-15.133018557901456,288.8993669177628,-0.25925776428182834,-10.48531913770454,-10.428813663362957
2005-05-01,429.6967888806522,-1.5889147104226065,-18.458054865777264,-15.612091228868419,286.85672729252184,-0.707041918102369,-8.138239027769778,-10.122473929701792
2005-06-01,417.18754499879986,-2.9111792793328872,-22.265637101773617,-17.976020988646702,279.98164809577145,-2.3966944270892188,-12.698383543811321,-12.85412862739761
2005-07-01,407.52865747561765,-2.315238707140699,-24.114243579799734,-18.20819846548616,275.3817603517587,-1.6429247328522356,-17.442919471468855,-12.948162984094047
2005-08-01,403.5099090726203,-0.9861265776720973,-22.237827713483938,-18.356413662435855,270.8586040378587,-1.6425039581860368,-20.510386343798626,-14.21332312335145
2005-09-01,397.95641228413047,-1.3762974994228405,-17.202601644009164,-18.73736349225853,268.1319841914657,-1.006658014826034,-15.88446231579832,-14.295166307581253
2005-10-01,391.2750473905265,-1.6789187678256767,-15.024056434237709,-18.800986794492324,267.2869872176876,-0.3151421775832053,-11.249547511197521,-13.477338522547733
2005-11-01,381.1016059924951,-2.6000741590550325,-20.43056051817279,-19.948270783560872,262.13761614112104,-1.9265326494823931,-12.270260602052552,-14.680720744180253
2005-12-01,381.4444805585763,0.08996933119405082,-15.592057761095523,-18.712121648546542,263.37118678136767,0.47058131465669284,-6.915246092282268,-13.438507604365002
2006-01-01,375.54212015898054,-1.5473707709579343,-15.139418321735743,-17.782840978029057,263.1520291033486,-0.08321247312487179,-6.04592324082156,-11.40000449103804
2006-02-01,377.0026685254176,0.3889173245916533,-4.2332870055518885,-16.626586511596397,259.37298029732676,-1.4360705554497755,-4.152332975205153,-11.479596559826666
2006-03-01,362.5785730664192,-3.825992934059541,-18.36372096626362,-18.393629617824736,253.7772218364558,-2.157417651775595,-13.793996436211597,-12.384963876740429
2006-04-01,356.3083834582235,-1.7293326395895758,-18.96557624103068,-18.39665638358341,249.94565207056021,-1.5098162625347022,-18.61292263649044,-13.483489168839547
2006-05-01,346.84590550762374,-2.6556989366233075,-28.357853224219166,-19.281243313186636,247.22334576893195,-1.0891592948613305,-17.46104059045077,-13.816437877426457
2006-06-01,342.79768882747624,-1.1671513533431432,-20.10069548891229,-17.831274462313495,245.05755822925803,-0.8760449111056778,-13.05154838407676,-12.47370679615657
2006-07-01,343.1773963985811,0.11076724945364713,-13.946104111285596,-15.790610033574549,244.5386296265644,-0.21175784433801192,-8.376357963460201,-11.200135653790898
2006-08-01,339.6662902388293,-1.0231169641702897,-8.026332668631486,-15.822069643970249,239.78811670537746,-1.9426431433109181,-11.498076733028363,-11.471109600837504
2006-09-01,342.975440560693,0.9742357181034889,0.20757437040279658,-13.815827569623995,241.85688395842766,0.8627480300001933,-5.122899184896945,-9.799315927291874
2006-10-01,335.8731562059978,-2.07078511017712,-8.245688373814207,-14.15932131476627,238.72610731227127,-1.2944748956141061,-9.174087596252157,-10.68547339424175
2006-11-01,335.4268925418223,-0.1328667254080207,-4.899735825705398,-11.984917600051315,240.13077514290723,0.5884014305978402,0.5728284340336787,-8.395148060843926
2006-12-01,332.8368123118872,-0.7721742911869223,-11.310271511917591,-12.743051931308447,241.96303854629255,0.7630273138854893,0.17568157800249562,-8.128508094109266
2007-01-01,322.1954769891762,-3.1971629726880835,-15.320833152185209,-14.205235659643389,235.9905646763408,-2.468341406949681,-4.5053828401157014,-10.32158654430917
2007-02-01,316.8049160446939,-1.673071575943741,-20.425094165322875,-15.967460579570181,231.86966497125772,-1.7462137567808567,-13.067044071577683,-10.603770406054325
2007-03-01,309.07160693188587,-2.4410319162209815,-25.644855034818292,-14.75734367919519,227.77748907316982,-1.764860400602708,-21.46792261839432,-10.245101028035231
2007-04-01,299.4877154434605,-3.1008644189492007,-25.348542045680865,-15.9470477408582,224.22860411837266,-1.5580490281272397,-18.494766574334086,-10.289055936419157
2007-05-01,290.47843269304013,-3.008231151344576,-29.321402698023213,-16.251445359312346,222.61488599060783,-0.7196754107753889,-15.034802968517447,-9.953938493059834
2007-06-01,282.4354674795025,-2.768868290485771,-30.266655868415327,-17.608701375566426,218.01817637994588,-2.0648707251571086,-16.067993423044513,-11.033890178574325
2007-07-01,273.2573946719674,-3.249617652287662,-30.69387118737359,-20.374302754312403,211.4503133014822,-3.0125300502549357,-20.91952331180146,-13.530915902984919
2007-08-01,273.0406191422387,-0.07933016048436992,-21.935520249281947,-19.615037762429743,211.42472823502183,-0.012099800686460327,-18.64086600616892,-11.828521304583717
2007-09-01,265.6117339953377,-2.7207985281600067,-21.78102961865438,-22.556631588221542,208.41710416281796,-1.4225507570999718,-16.485358975820454,-13.82626752164623
2007-10-01,263.2272447000339,-0.8977349228651454,-13.89355520424056,-21.628972177046712,205.36932180503467,-1.4623475218244697,-11.016610654265435,-13.972826802559757
2007-11-01,257.1841895577785,-2.2957559538116623,-21.283091995269366,-23.32630588773923,203.9370486015739,-0.6974134164110857,-13.431200421566858,-15.072506437291766
2007-12-01,253.8738097275443,-1.2871630390368427,-16.539194323118323,-23.72423952623065,204.5457974536547,0.29849841225764173,-7.225458912312832,-15.464031745277973
2008-01-01,246.45870221489415,-2.920784747590943,-23.14833559474684,-23.506467403583798,196.30915728834253,-4.026795107916303,-16.512787832204424,-16.814827932812058
2008-02-01,243.81963360646992,-1.0707954658152663,-19.2211566655341,-23.037926099583462,196.17729028617836,-0.0671731283378052,-14.37306345880055,-15.39329204167511
2008-03-01,238.1443876927249,-2.3276410639288314,-22.573468747276515,-22.948474608601664,192.46612356191275,-1.8917412504025566,-21.61103086787566,-15.502570361513579
2008-04-01,232.2914458928581,-2.4577282112643317,-21.085603443497224,-22.437070399065572,190.05881555156571,-1.2507697280932928,-12.140275176490345,-15.238817857853826
2008-05-01,230.25978387287867,-0.8746176649640836,-20.457786288066316,-20.730850225908803,188.6865481475447,-0.7220224960565957,-14.4206798613284,-15.240821696216022
2008-06-01,226.0995225654237,-1.8067685279126944,-18.74741680389631,-19.94648385233959,188.18573332640727,-0.2654215820122041,-8.603495618258417,-13.683466006774058
2008-07-01,224.29744051551327,-0.7970304534318462,-13.071056320225093,-17.91715617256332,183.59155581624358,-2.441299576198541,-12.93196659767214,-13.17508451525351
2008-08-01,219.02203887478638,-2.351966936672212,-18.13865061104939,-19.784082103663746,181.66413811711539,-1.0498400596688384,-14.076283629859631,-14.076210652532694
2008-09-01,216.62763463919808,-1.0932252516182461,-15.733132577490972,-18.44199374000527,180.19055149302707,-0.8111598906429873,-15.941569857782877,-13.54329952101242
2008-10-01,212.5818813787609,-1.8676071809469508,-19.312229808337676,-19.240167703380017,174.40183808966555,-3.2125510219027986,-18.56831480203215,-15.0789238836596
2008-11-01,208.58904159403107,-1.8782596893174075,-17.73507906216052,-18.895075955993057,173.9798056169877,-0.2419885462794591,-15.876263536060687,-14.689455981641098
2008-12-01,202.84537073759324,-2.753582265177923,-23.121487325022194,-20.099922494846734,173.56638256742937,-0.23762703268473961,-13.913630977586966,-15.145466331687674
2009-01-01,199.29802994751574,-1.748790606942885,-22.74847921635147,-19.135324435108693,165.8477246784422,-4.447092677056008,-18.22249818240116,-15.51707165914732
2009-02-01,200.43641695354222,0.5711983235992202,-14.740934577919118,-17.793159644784453,166.00134321834213,0.09262625712700423,-17.11975167019738,-15.381977712005469
2009-03-01,199.2070203991769,-0.6133598739445967,-6.983893823355125,-16.350319094560582,164.23315091032637,-1.0651674701752545,-19.83572812122182,-14.66906078279504
2009-04-01,197.55910517747483,-0.8272375232559304,-3.4446864141090328,-14.952053263038867,163.4829221415964,-0.4568071455559042,-5.58271747416017,-13.982983811008175
2009-05-01,199.57831270267278,1.0220776832249756,-1.701505998654529,-13.324719868209577,165.50573209695114,1.2373218736589253,-1.1888964090673082,-12.28535699983614
2009-06-01,197.72180197054792,-0.930216668827466,-2.9490746266544465,-12.5509865181889,166.19703565178435,0.41769160866782507,4.869643711670091,-11.684572090533363
2009-07-01,193.3783844110427,-2.196731729236512,-8.199825087164525,-13.784845709076244,163.88997863637337,-1.3881457069094272,0.9996868441261464,-10.731200077409596
2009-08-01,195.20506103878498,0.9446126221943851,-8.48107571795087,-10.874238025707283,164.18919221541577,0.1825697834193285,-3.1440943774893593,-9.619370164536189
2009-09-01,193.4311774223781,-0.9087282916575679,-8.40164754016255,-10.70798619735408,160.24218884326666,-2.4039361658900527,-13.57997625731684,-11.07070403218804
2009-10-01,189.66651743166818,-1.9462529468501244,-7.459685839134544,-10.779547061333982,159.3275377242177,-0.5707929513766086,-10.678957423094026,-8.643429754276822
2009-11-01,188.24614598175606,-0.7488783308439495,-13.515141186532798,-9.752619532078588,159.36376668869647,0.022738670914179693,-11.24760537945585,-8.40099738958675
2009-12-01,186.52354662716058,-0.9150781523901252,-13.537307176132096,-8.046436579293225,160.18280020376073,0.5139396062745938,-0.14816480564312506,-7.710930057823385
2010-01-01,185.43294623262722,-0.5846985081799594,-8.633936325332659,-6.956959744428904,157.45888982066253,-1.7005011646901158,-4.609447940265399,-5.058154927385683
2010-02-01,185.42204411296487,-0.0058792786739592096,-5.867176863929169,-7.490840770745488,157.2874926958797,-0.1088519835101387,-5.110444245866342,-5.249265068295905
2010-03-01,183.31839069544355,-1.1345217487947146,-6.698315365611329,-7.975938635041702,157.23830389459508,-0.03127318036644233,-7.152572294315518,-4.259095667932833
2010-04-01,181.3668915329765,-1.0645408543375146,-8.486652020738328,-8.196136356232353,154.98142788144943,-1.435322028567887,-6.146625777960124,-5.200233852428704
2010-05-01,181.13350424639705,-0.1286824097864625,-8.93537601217449,-9.241890166570544,154.42316750940722,-0.36021114250491815,-7.08773061795328,-6.696181725628625
2010-06-01,179.89538063894486,-0.6835420164830297,-7.262389299679029,-9.015910817087548,154.50752649332227,0.054628450688865016,-6.767966268797531,-7.033524462466289
2010-07-01,178.62244446643504,-0.7075980316941233,-5.9168011335972714,-7.630604624993975,152.10196202784812,-1.5569238082250525,-7.22720656656346,-7.192640274046047
2010-08-01,176.3920887064075,-1.2486425021725922,-10.066549830676607,-9.637543326112619,151.5205414337428,-0.38225712959498725,-7.309285789556553,-7.715885930574363
2010-09-01,174.53193596414602,-1.0545556526390332,-11.402885524502327,-9.77052495367049,148.86870322998817,-1.7501509555483241,-13.818299056031824,-7.0976848827264405
