channel,outcome,impulse,horizon,n,impulse_standard_deviation,response_pp_per_one_sd,response_pp_per_one_unit,standard_error,lower_90,upper_90,p_value,r_squared,fdr_q
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,9,148,5.363445286078867,-2.3745617143745683,-0.44273066801629934,0.6434824780305435,-3.4330903907348125,-1.3160330380143244,0.0002241015287125488,0.589630176714975,0.0006723045861376464
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,10,148,5.363445286078867,-2.871600946426357,-0.5354023008083562,0.527097641933589,-3.738676567407111,-2.0045253254456035,5.095403072754987e-08,0.6304887646772777,2.0381612291019947e-07
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,11,147,5.363445286078867,-3.001563314383902,-0.559633436025652,0.5141003605166059,-3.847258407433719,-2.155868221334085,5.26800403706749e-09,0.6210402502255958,4.7038258320837555e-08
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c26_12m_pct,12,146,5.363445286078867,-3.1931822406321024,-0.5953602713017679,0.5532319408937493,-4.10324878340232,-2.2831156978618847,7.839709720139593e-09,0.5843860167045347,4.7038258320837555e-08
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,1,156,4.725848959816116,0.5548454697561869,0.11740651774401525,0.2388403193663211,0.16195314439858866,0.9477377951137851,0.02017478756870166,0.870856537483347,0.17875872332064086
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,2,155,4.725848959816116,0.6668911039477863,0.14111561956769247,0.35702370385979004,0.07958711109843164,1.254195096797141,0.06177346204214747,0.8032854021489465,0.18532038612644242
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,3,154,4.725848959816116,0.9053285860476032,0.19156951348754694,0.45520481646738886,0.15651666295874855,1.6541405091364578,0.0467190992548867,0.7184206893576788,0.18532038612644242
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,4,153,4.725848959816116,1.1146331911758423,0.23585882677452577,0.5129868569774052,0.2707698114480107,1.958496570903674,0.02979312055344014,0.6627341519975798,0.17875872332064086
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,5,152,4.725848959816116,0.7807282656984318,0.16520381255028727,0.681368524604772,-0.34012295727641817,1.9015794886732817,0.2518680692441706,0.5995834512021538,0.6044833661860094
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,6,151,4.725848959816116,0.4420646728198885,0.09354185387192089,0.6958162365567312,-0.7025530363159342,1.5866823819557112,0.5252209491133273,0.5614660159684657,0.8927133090323751
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,7,150,4.725848959816116,0.09096792092865794,0.01924901149024397,0.6744774156881495,-1.0185474278783477,1.2004832697356638,0.8927133090323751,0.5277985700114622,0.8927133090323751
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,8,149,4.725848959816116,0.09643461929378663,0.020405776848513357,0.6943579350983673,-1.0457841839430275,1.2386534225306007,0.8895424839480562,0.49563625554361024,0.8927133090323751
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,9,148,4.725848959816116,-0.20898794336823395,-0.044222306964369365,0.7539049615541105,-1.4491616051247458,1.0311857183882778,0.781620950377937,0.46248602663305416,0.8927133090323751
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,10,148,4.725848959816116,-0.24124507026035766,-0.05104798572947718,0.8566866456797713,-1.6504946024035814,1.168004461882866,0.7782483506778788,0.44681992793586545,0.8927133090323751
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,11,147,4.725848959816116,-0.2640009315371299,-0.05586317586150748,0.9980588801517846,-1.9058077893868155,1.3778059263125557,0.7913835812979463,0.42215977689525497,0.8927133090323751
import_to_cpi,historical_ex_games_12m_pct,uk_ipi_c261_12m_pct,12,146,4.725848959816116,-0.2405221726486692,-0.05089501901009295,1.0364173039802849,-1.945428637696238,1.4643842923988994,0.816483039169952,0.36078585848524725,0.8927133090323751
