target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts_baseline,rmse_baseline,benchmark_rmse_baseline,rmse_ratio_baseline,clark_west_one_sided_p_baseline,clark_west_fdr_q_baseline,n_forecasts_covid_dummy,rmse_covid_dummy,benchmark_rmse_covid_dummy,rmse_ratio_covid_dummy,clark_west_one_sided_p_covid_dummy,clark_west_fdr_q_covid_dummy,delta_n_forecasts,delta_rmse,delta_benchmark_rmse,delta_rmse_ratio,delta_clark_west_one_sided_p,delta_clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ols,a0_controls_ols,36,6.826807879002933,6.692465408489406,1.020073689188309,0.0214967705790907,0.0214967705790907,36,6.826807879002931,6.692465408489406,1.0200736891883089,0.021496770579090847,0.021496770579090847,0,-1.7763568394002505e-15,0.0,-2.220446049250313e-16,1.457167719820518e-16,1.457167719820518e-16
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ridge,36,6.6286678030320605,5.944929778081461,1.1150119598504753,0.3954561042754532,0.3954561042754532,36,6.628667803032058,5.944929778081461,1.1150119598504749,0.3954561042754538,0.3954561042754538,0,-2.6645352591003757e-15,0.0,-4.440892098500626e-16,6.106226635438361e-16,6.106226635438361e-16
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pre_2020,a1_ardl_ridge,a0_controls_ols,36,6.6286678030320605,6.692465408489406,0.9904672491281884,0.0076290892063083,0.0076290892063083,36,6.628667803032058,6.692465408489406,0.9904672491281881,0.007629089206308377,0.007629089206308377,0,-2.6645352591003757e-15,0.0,-3.3306690738754696e-16,7.719519468096792e-17,7.719519468096792e-17
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ols,a0_controls_ols,36,6.461318501782226,6.617259011188305,0.9764342745021136,0.078894064370617,0.078894064370617,36,6.943114017715831,7.327825824424704,0.9474998702307343,0.030504052776963206,0.030504052776963206,0,0.48179551593360515,0.7105668132363991,-0.028934404271379277,-0.04839001159365379,-0.04839001159365379
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ridge,36,5.537361264437274,6.175396540018136,0.8966810841301879,0.0595700362823872,0.0595700362823872,36,5.549911686197944,6.649383548001215,0.8346505576244327,0.04723637552902164,0.04723637552902164,0,0.012550421760670005,0.47398700798307924,-0.062030526505755135,-0.012333660753365554,-0.012333660753365554
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ols,36,5.537361264437274,6.617259011188305,0.8368058821749057,0.0235210232321363,0.0235210232321363,36,5.549911686197944,7.327825824424704,0.7573749457443822,0.010538749165122164,0.010538749165122164,0,0.012550421760670005,0.7105668132363991,-0.07943093643052346,-0.012982274067014134,-0.012982274067014134
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ols,a0_controls_ols,37,4.950042752520517,3.0225260769953604,1.6377171367339425,0.8514412550795493,0.8514412550795493,37,5.096691230901787,3.0747486358642444,1.657596062147441,0.8517210474668638,0.8517210474668638,0,0.1466484783812705,0.05222255886888405,0.01987892541349856,0.00027979238731457023,0.00027979238731457023
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,37,3.298396554200379,3.3430691430826776,0.9866372524855692,0.2223263041066237,0.2223263041066237,37,3.5048152654191167,3.4801199069838535,1.0070961228622337,0.2630784973055042,0.2630784973055042,0,0.2064187112187379,0.137050763901176,0.020458870376664495,0.04075219319888049,0.04075219319888049
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,37,3.298396554200379,3.0225260769953604,1.091271496151741,0.0933243743759634,0.0933243743759634,37,3.5048152654191167,3.0747486358642444,1.1398705001568332,0.13140871530981696,0.13140871530981696,0,0.2064187112187379,0.05222255886888405,0.04859900400509232,0.03808434093385356,0.03808434093385356
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,73,5.950019189241864,5.168962854773566,1.1511050391370077,0.0503167387895034,0.0503167387895034,73,6.012444497533232,5.184550661771235,1.1596847807596036,0.05302288027982073,0.05302288027982073,0,0.06242530829136772,0.015587806997668707,0.008579741622595893,0.0027061414903173306,0.0027061414903173306
