target,candidate,horizon,window,model,origin,target_date,actual,prediction,error,actual_direction,predicted_direction,train_n
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-01-01,2025-03-01,-5.602240896358546,-3.5623809628275076,-2.039859933531038,-1.0,1.0,106
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-02-01,2025-04-01,-7.8321678321678245,-5.073118676202676,-2.7590491559651484,-1.0,-1.0,107
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-02-01,2025-04-01,-7.8321678321678245,-5.10320345966207,-2.7289643725057546,-1.0,-1.0,107
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-02-01,2025-04-01,-7.8321678321678245,-5.10175358006827,-2.7304142520995542,-1.0,-1.0,107
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-03-01,2025-05-01,-10.029069767441856,-5.42882065802818,-4.600249109413675,-1.0,1.0,108
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-03-01,2025-05-01,-10.029069767441856,-5.761908410957416,-4.26716135648444,-1.0,-1.0,108
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-03-01,2025-05-01,-10.029069767441856,-5.761734833081284,-4.267334934360572,-1.0,-1.0,108
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-04-01,2025-06-01,-12.606232294617548,-7.810249093131328,-4.79598320148622,-1.0,1.0,109
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-04-01,2025-06-01,-12.606232294617548,-8.163036513754964,-4.443195780862585,-1.0,-1.0,109
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-04-01,2025-06-01,-12.606232294617548,-8.16187356732957,-4.4443587272879785,-1.0,-1.0,109
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-05-01,2025-07-01,-13.434903047091417,-9.702736306976803,-3.7321667401146144,-1.0,1.0,110
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-05-01,2025-07-01,-13.434903047091417,-10.389601717977456,-3.0453013291139612,-1.0,-1.0,110
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-05-01,2025-07-01,-13.434903047091417,-10.388533758058887,-3.04636928903253,-1.0,-1.0,110
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-06-01,2025-08-01,-13.379310344827589,-12.089742877701918,-1.2895674671256714,-1.0,1.0,111
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-06-01,2025-08-01,-13.379310344827589,-12.902287190160854,-0.4770231546667354,-1.0,-1.0,111
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-06-01,2025-08-01,-13.379310344827589,-12.903975583564511,-0.4753347612630776,-1.0,-1.0,111
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-07-01,2025-09-01,-12.7808988764045,-12.305988789756839,-0.474910086647661,1.0,1.0,112
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-07-01,2025-09-01,-12.7808988764045,-13.159949345081671,0.3790504686771712,1.0,1.0,112
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-07-01,2025-09-01,-12.7808988764045,-13.166565800378944,0.38566692397444413,1.0,1.0,112
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-08-01,2025-10-01,-15.899581589958167,-11.995067741699174,-3.9045138482589934,-1.0,1.0,113
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-08-01,2025-10-01,-15.899581589958167,-13.197134786414136,-2.7024468035440314,-1.0,1.0,113
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-08-01,2025-10-01,-15.899581589958167,-13.2049629486337,-2.6946186413244675,-1.0,1.0,113
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-09-01,2025-11-01,-14.20289855072463,-11.317414624391203,-2.8854839263334267,-1.0,1.0,114
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-09-01,2025-11-01,-14.20289855072463,-12.325127350181639,-1.8777712005429912,-1.0,1.0,114
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-09-01,2025-11-01,-14.20289855072463,-12.331433686182365,-1.871464864542265,-1.0,1.0,114
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-10-01,2025-12-01,-12.842712842712844,-15.310676690788151,2.467963848075307,1.0,1.0,115
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-10-01,2025-12-01,-12.842712842712844,-15.791710022557035,2.9489971798441914,1.0,1.0,115
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-10-01,2025-12-01,-12.842712842712844,-15.794547836122947,2.9518349934101025,1.0,1.0,115
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-11-01,2026-01-01,-12.063953488372093,-12.358013541139186,0.2940600527670938,1.0,1.0,116
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-11-01,2026-01-01,-12.063953488372093,-13.277604799821678,1.2136513114495848,1.0,1.0,116
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-11-01,2026-01-01,-12.063953488372093,-13.28180668421917,1.217853195847077,1.0,1.0,116
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2025-12-01,2026-02-01,-13.043478260869568,-11.24278735142569,-1.8006909094438779,-1.0,1.0,117
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2025-12-01,2026-02-01,-13.043478260869568,-12.20251148738908,-0.8409667734804884,-1.0,1.0,117
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2025-12-01,2026-02-01,-13.043478260869568,-12.159771781953205,-0.8837064789163627,-1.0,1.0,117
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2026-01-01,2026-03-01,-13.056379821958464,-10.752300451014118,-2.3040793709443452,-1.0,1.0,118
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2026-01-01,2026-03-01,-13.056379821958464,-11.74458781955458,-1.3117920024038838,-1.0,1.0,118
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2026-01-01,2026-03-01,-13.056379821958464,-11.618863906003345,-1.4375159159551192,-1.0,1.0,118
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2026-02-01,2026-04-01,-10.773899848254942,-12.184564360681913,1.4106645124269708,1.0,1.0,119
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2026-02-01,2026-04-01,-10.773899848254942,-12.885371333951543,2.111471485696601,1.0,1.0,119
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2026-02-01,2026-04-01,-10.773899848254942,-12.784032388183745,2.0101325399288026,1.0,1.0,119
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2026-03-01,2026-05-01,-5.3311793214862675,-11.942507630988514,6.611328309502246,1.0,1.0,120
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2026-03-01,2026-05-01,-5.3311793214862675,-12.257255978132509,6.9260766566462415,1.0,1.0,120
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2026-03-01,2026-05-01,-5.3311793214862675,-12.361839001013493,7.030659679527226,1.0,1.0,120
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m0_ar,2026-04-01,2026-06-01,-4.700162074554304,-9.244926517113726,4.544764442559422,1.0,1.0,121
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m1_controls,2026-04-01,2026-06-01,-4.700162074554304,-9.23296349914684,4.532801424592535,1.0,1.0,121
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,2,expanding_ar2,m2_tech,2026-04-01,2026-06-01,-4.700162074554304,-9.01348112986129,4.3133190553069864,1.0,1.0,121
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-04-01,2021-07-01,6.598984771573613,-0.2385282404614576,6.83751301203507,1.0,-1.0,60
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-04-01,2021-07-01,6.598984771573613,-3.1097605310501093,9.708745302623722,1.0,-1.0,60
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-04-01,2021-07-01,6.598984771573613,-7.959789741453461,14.558774513027075,1.0,-1.0,60
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-05-01,2021-08-01,3.813038130381319,2.577452147999946,1.2355859823813726,1.0,1.0,61
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-05-01,2021-08-01,3.813038130381319,-1.2304827801301208,5.04352091051144,1.0,-1.0,61
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-05-01,2021-08-01,3.813038130381319,-5.764439816830785,9.577477947212103,1.0,-1.0,61
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-06-01,2021-09-01,6.840796019900508,3.8121157688233365,3.0286802510771715,1.0,-1.0,62
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-06-01,2021-09-01,6.840796019900508,1.2102795619707545,5.630516457929754,1.0,-1.0,62
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-06-01,2021-09-01,6.840796019900508,-0.5203119390165645,7.3611079589170725,1.0,-1.0,62
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-07-01,2021-10-01,7.286432160804024,6.562269028497074,0.7241631323069502,1.0,-1.0,63
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-07-01,2021-10-01,7.286432160804024,4.996621591308562,2.2898105694954616,1.0,-1.0,63
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-07-01,2021-10-01,7.286432160804024,5.028779361485516,2.2576527993185076,1.0,-1.0,63
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-08-01,2021-11-01,7.840616966580982,1.4244970667024424,6.41611989987854,1.0,-1.0,64
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-08-01,2021-11-01,7.840616966580982,2.5448448306257574,5.295772135955225,1.0,-1.0,64
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-08-01,2021-11-01,7.840616966580982,2.785825020777758,5.054791945803224,1.0,-1.0,64
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-09-01,2021-12-01,4.464285714285721,7.193969803308422,-2.729684089022701,-1.0,1.0,65
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-09-01,2021-12-01,4.464285714285721,6.527025992798537,-2.062740278512816,-1.0,-1.0,65
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-09-01,2021-12-01,4.464285714285721,6.940337197764721,-2.476051483479,-1.0,1.0,65
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-10-01,2022-01-01,4.487179487179493,6.16723305021154,-1.6800535630320468,-1.0,-1.0,66
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-10-01,2022-01-01,4.487179487179493,6.62503015862168,-2.1378506714421865,-1.0,-1.0,66
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-10-01,2022-01-01,4.487179487179493,6.78381947551126,-2.2966399883317665,-1.0,-1.0,66
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-11-01,2022-02-01,0.0,6.944940906136162,-6.944940906136162,-1.0,-1.0,67
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-11-01,2022-02-01,0.0,8.664231386573586,-8.664231386573586,-1.0,1.0,67
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-11-01,2022-02-01,0.0,8.60465940817333,-8.60465940817333,-1.0,1.0,67
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2021-12-01,2022-03-01,-2.0025031289111483,2.129718970944221,-4.132222099855369,-1.0,-1.0,68
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2021-12-01,2022-03-01,-2.0025031289111483,5.104072365043262,-7.10657549395441,-1.0,1.0,68
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2021-12-01,2022-03-01,-2.0025031289111483,4.720028617346113,-6.722531746257261,-1.0,1.0,68
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-01-01,2022-04-01,-5.641025641025643,3.6875907175926956,-9.328616358618339,-1.0,-1.0,69
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-01-01,2022-04-01,-5.641025641025643,5.2258102615364805,-10.866835902562123,-1.0,1.0,69
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-01-01,2022-04-01,-5.641025641025643,4.662245086962269,-10.303270727987911,-1.0,1.0,69
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-02-01,2022-05-01,-11.71393341553637,-2.3785303622494376,-9.335403053286933,-1.0,-1.0,70
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-02-01,2022-05-01,-11.71393341553637,0.7620812122761711,-12.476014627812543,-1.0,1.0,70
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-02-01,2022-05-01,-11.71393341553637,-0.058956528784869455,-11.654976886751502,-1.0,-1.0,70
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-03-01,2022-06-01,-13.12272174969623,-2.968992883407477,-10.153728866288754,-1.0,-1.0,71
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-03-01,2022-06-01,-13.12272174969623,-0.15519620202749462,-12.967525547668735,-1.0,1.0,71
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-03-01,2022-06-01,-13.12272174969623,-1.1253103340471866,-11.997411415649044,-1.0,1.0,71
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-04-01,2022-07-01,-14.404761904761898,-6.879452997828027,-7.525308906933871,-1.0,-1.0,72
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-04-01,2022-07-01,-14.404761904761898,-4.739286150484756,-9.665475754277143,-1.0,1.0,72
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-04-01,2022-07-01,-14.404761904761898,-6.495232323762814,-7.909529580999084,-1.0,-1.0,72
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-05-01,2022-08-01,-13.151658767772522,-13.662383075307947,0.5107243075354244,-1.0,-1.0,73
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-05-01,2022-08-01,-13.151658767772522,-12.256881152330617,-0.8947776154419049,-1.0,-1.0,73
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-05-01,2022-08-01,-13.151658767772522,-15.462797789301618,2.3111390215290957,-1.0,-1.0,73
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-06-01,2022-09-01,-13.154831199068695,-11.92094695404738,-1.233884245021315,-1.0,1.0,74
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-06-01,2022-09-01,-13.154831199068695,-14.447194854915377,1.2923636558466818,-1.0,-1.0,74
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-06-01,2022-09-01,-13.154831199068695,-18.623811454905674,5.468980255836978,-1.0,-1.0,74
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-07-01,2022-10-01,-15.105386416861833,-13.012098557125471,-2.093287859736362,-1.0,1.0,75
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-07-01,2022-10-01,-15.105386416861833,-17.33780524565107,2.2324188287892355,-1.0,-1.0,75
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-07-01,2022-10-01,-15.105386416861833,-21.91783868089425,6.812452264032416,-1.0,-1.0,75
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-08-01,2022-11-01,-13.23003575685341,-10.112819726184805,-3.1172160306686045,-1.0,1.0,76
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-08-01,2022-11-01,-13.23003575685341,-13.87597018966875,0.6459344328153414,-1.0,-1.0,76
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-08-01,2022-11-01,-13.23003575685341,-17.36848459550679,4.13844883865338,-1.0,-1.0,76
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-09-01,2022-12-01,-5.61660561660563,-11.081114689711509,5.464509073105878,1.0,1.0,77
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-09-01,2022-12-01,-5.61660561660563,-14.046252119150061,8.429646502544431,1.0,-1.0,77
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-09-01,2022-12-01,-5.61660561660563,-16.681582014736406,11.064976398130776,1.0,-1.0,77
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-10-01,2023-01-01,-8.957055214723919,-14.127784228053565,5.170729013329646,1.0,1.0,78
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-10-01,2023-01-01,-8.957055214723919,-16.605406354432787,7.648351139708868,1.0,-1.0,78
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-10-01,2023-01-01,-8.957055214723919,-18.5435164911961,9.586461276472182,1.0,-1.0,78
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-11-01,2023-02-01,-6.549118387909325,-9.965440848123858,3.4163224602145332,1.0,1.0,79
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-11-01,2023-02-01,-6.549118387909325,-13.304328204975915,6.75520981706659,1.0,-1.0,79
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-11-01,2023-02-01,-6.549118387909325,-14.667104406760824,8.1179860188515,1.0,-1.0,79
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2022-12-01,2023-03-01,-4.214559386973171,0.3765066478822625,-4.591066034855434,1.0,1.0,80
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2022-12-01,2023-03-01,-4.214559386973171,-2.732976393285438,-1.4815829936877334,1.0,1.0,80
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2022-12-01,2023-03-01,-4.214559386973171,-3.489232988287972,-0.7253263986851994,1.0,1.0,80
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-01-01,2023-04-01,2.309782608695654,-10.110917543830798,12.420700152526452,1.0,-1.0,81
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-01-01,2023-04-01,2.309782608695654,-10.004333345324824,12.314115954020478,1.0,-1.0,81
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-01-01,2023-04-01,2.309782608695654,-10.194928793956745,12.504711402652399,1.0,-1.0,81
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-02-01,2023-05-01,4.748603351955305,-4.0153722693860985,8.763975621341404,1.0,1.0,82
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-02-01,2023-05-01,4.748603351955305,-4.701543017907721,9.450146369863026,1.0,1.0,82
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-02-01,2023-05-01,4.748603351955305,-4.856281386867961,9.604884738823266,1.0,1.0,82
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-03-01,2023-06-01,5.174825174825171,-2.5304924348953,7.7053176097204705,1.0,1.0,83
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-03-01,2023-06-01,5.174825174825171,-3.3659212715555853,8.540746446380755,1.0,1.0,83
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-03-01,2023-06-01,5.174825174825171,-3.7216927726465445,8.896517947471715,1.0,1.0,83
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-04-01,2023-07-01,2.9207232267037364,4.859515688614936,-1.9387924619111994,1.0,1.0,84
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-04-01,2023-07-01,2.9207232267037364,3.7054758345566223,-0.7847526078528859,1.0,1.0,84
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-04-01,2023-07-01,2.9207232267037364,3.3753494770227253,-0.45462625031898884,1.0,1.0,84
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-05-01,2023-08-01,3.0013642564802323,4.413413296646024,-1.4120490401657921,-1.0,-1.0,85
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-05-01,2023-08-01,3.0013642564802323,2.992951935621398,0.008412320858834477,-1.0,-1.0,85
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-05-01,2023-08-01,3.0013642564802323,2.704070873175699,0.29729338330453325,-1.0,-1.0,85
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-06-01,2023-09-01,0.13404825737266535,3.5227735128343944,-3.388725255461729,-1.0,-1.0,86
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-06-01,2023-09-01,0.13404825737266535,1.9065487636901048,-1.7725005063174395,-1.0,-1.0,86
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-06-01,2023-09-01,0.13404825737266535,1.6430170634750958,-1.5089688061024304,-1.0,-1.0,86
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-07-01,2023-10-01,3.310344827586209,0.06978151862643989,3.240563308959769,1.0,-1.0,87
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-07-01,2023-10-01,3.310344827586209,-2.057358415924319,5.367703243510528,1.0,-1.0,87
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-07-01,2023-10-01,3.310344827586209,-2.1916808179665983,5.502025645552807,1.0,-1.0,87
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-08-01,2023-11-01,-1.2362637362637208,1.604500072212025,-2.840763808475746,-1.0,-1.0,88
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-08-01,2023-11-01,-1.2362637362637208,-0.6291062382535777,-0.6071574980101431,-1.0,-1.0,88
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-08-01,2023-11-01,-1.2362637362637208,-0.5947418782858966,-0.6415218579778241,-1.0,-1.0,88
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-09-01,2023-12-01,-5.950840879689512,-2.468950358100529,-3.4818905215889826,-1.0,-1.0,89
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m1_controls,2023-09-01,2023-12-01,-5.950840879689512,-4.617492276413865,-1.3333486032756472,-1.0,-1.0,89
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m2_tech,2023-09-01,2023-12-01,-5.950840879689512,-4.559718932392613,-1.3911219472968988,-1.0,-1.0,89
cpi_L7GP_12m_pct,jp_epi_electronics_yen_12m_pct,3,expanding_ar2,m0_ar,2023-10-01,2024-01-01,-3.7735849056603765,3.766865678631594,-7.540450584291971,-1.0,1.0,90
