target,candidate,horizon,window,evaluation_period,model,benchmark,n_forecasts,mae,rmse,bias,benchmark_mae,benchmark_rmse,mae_ratio,rmse_ratio,rmse_ratio_lower_90,rmse_ratio_upper_90,rmse_ratio_bootstrap_block,rmse_ratio_bootstrap_draws,direction_accuracy,dm_loss_gain_z,dm_two_sided_p,clark_west_z,clark_west_one_sided_p,clark_west_fdr_q
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ridge,36,4.150498730413606,5.038441933300956,-1.0721031670043568,4.146707903489119,5.111064088064562,1.000914177466249,0.9857911868228783,0.9120361552505454,1.1000784647640864,12,2000,0.6111111111111112,0.2662995841922484,0.7900084933090761,1.3688850928575171,0.08551759811769591,0.08551759811769591
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,pandemic_2020_2022,a1_ardl_ridge,a0_controls_ols,36,4.150498730413606,5.038441933300956,-1.0721031670043568,4.077836035892063,5.126851527166684,1.017818934817875,0.9827555774928816,0.8685085824596611,1.216582647448622,12,2000,0.6111111111111112,0.22003131541989143,0.8258467661031558,1.8988305332843454,0.02879338062570459,0.02879338062570459
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ols,a0_controls_ols,36,3.471437072699078,4.028764956216328,-1.7515907066865708,2.1526657903817656,2.748721704740871,1.612622399728587,1.4656867405920708,1.2745405444811801,1.8744027739304547,12,2000,0.5555555555555556,-3.242921084666863,0.0011831097608847117,-0.6266554684312343,0.7345574498771842,0.7345574498771842
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ridge,36,2.2465071577236535,2.8122752776728395,-0.7801641225278764,2.24957787052775,2.9153259528036526,0.9986349826586016,0.9646520914645205,0.7867257535997807,1.308374263464265,12,2000,0.6111111111111112,0.276933016431628,0.7818315402138254,1.0792041685642284,0.1402483608946861,0.1402483608946861
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,post_2022,a1_ardl_ridge,a0_controls_ols,36,2.2465071577236535,2.8122752776728395,-0.7801641225278764,2.1526657903817656,2.748721704740871,1.0435930964115174,1.023121137662774,0.7900113371036984,1.4708047552769352,12,2000,0.6111111111111112,-0.13120475814811813,0.8956133320414887,1.6210812080713097,0.05250011180486066,0.05250011180486066
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ols,a0_controls_ols,74,4.083383317534636,4.795227403938783,-2.6438923437783552,2.9865598040354957,4.110924459981528,1.367253155961281,1.166459624986719,0.7831755945332535,1.9061002695602114,12,2000,0.6486486486486487,-0.8942281547217922,0.37119983116605837,2.2551319195218933,0.012062524819603283,0.012062524819603283
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ridge,74,3.6458337446437774,4.4483959022335595,-1.4156678161456306,2.9289370306228877,3.9110257457953286,1.2447634437085968,1.1373987775498404,0.9860302981181143,1.3672129995003097,12,2000,0.6081081081081081,-1.3148525753265408,0.18855945387218565,0.8920229513440726,0.1861903153139215,0.1861903153139215
uk_ipi_c26_12m_pct,ardl_asia_to_import,3,expanding_ardl6_ar2_min30,ex_pandemic,a1_ardl_ridge,a0_controls_ols,74,3.6458337446437774,4.4483959022335595,-1.4156678161456306,2.9865598040354957,4.110924459981528,1.220746940917593,1.082091375197283,0.9231119203729925,1.3393835868252506,12,2000,0.6081081081081081,-0.588816493481249,0.5559843804217305,2.4918897225640557,0.00635327410338722,0.00635327410338722
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ols,a0_controls_ols,109,5.195298158777439,6.123612064317912,-2.1129081578423854,4.193513724042485,5.688229538754221,1.2388890321239368,1.0765409557749746,0.854426156664149,1.381008711823472,12,2000,0.5321100917431193,-0.602980555518124,0.5465216246838022,2.0026840564613315,0.022605605583407185,0.022605605583407185
uk_ipi_c26_12m_pct,ardl_asia_to_import,4,expanding_ardl6_ar2_min30,full,a1_ardl_ridge,a0_controls_ridge,109,4.399620100087669,5.322788442707594,-1.8048051159309328,4.193899743650042,5.297319529613017,1.0490522828422657,1.0048078868854713,0.9102140994539494,1.1394619683296627,12,2000,0.6330275229357798,-0.07930326695284891,0.9367914078353141,1.4981933437180235,0.0670415122654922,0.0670415122654922
