origin,scenario,scenario_label,target,target_label,target_group,horizon,baseline_forecast,scenario_forecast,incremental_annual_inflation_pp,approx_standard_error,approx_lower_90,approx_upper_90,model,model_n,weight_year,basket_weight_per_1000,core_cpi_weight_per_1000,headline_cpi_contribution_pp,core_cpi_impact_pp,headline_cpi_lower_90_pp,headline_cpi_upper_90_pp,core_cpi_lower_90_pp,core_cpi_upper_90_pp
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,2,1.4559922857930752,1.0987118215984495,-0.35728046419462567,0.09914386900425842,-0.5212245967653097,-0.18982728325119674,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.0045712606271845575,-0.005750895171454035,-0.006668860225773432,-0.0024287641582857616,-0.0083897898630915,-0.003055517768429853
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,3,1.9237073880019349,1.2168400636494634,-0.7068673243524715,0.1950440926401926,-1.0288795521731489,-0.37359386878657386,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.009044084668160132,-0.011377951749029357,-0.01316410231823457,-0.004779984113576697,-0.016561158645878617,-0.006013480700470546
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,4,2.2196690430633037,1.0301246577927776,-1.189544385270526,0.32805835146219575,-1.7489042560985104,-0.6542367496551901,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.015219744591782271,-0.019147268734391185,-0.022376530395078,-0.008370697517138294,-0.028150895583961867,-0.010530793988585538
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,5,2.4058305450515443,0.5821763579062678,-1.8236541871452765,0.5064468900542506,-2.7054910396391043,-1.0062013716767604,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.023332925862848953,-0.02935409324127681,-0.03461567565576648,-0.012873944070055477,-0.04354840780714235,-0.016196123745333375
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,6,2.4830459993707,-0.1391911039539071,-2.6222371033246072,0.7353483103535061,-3.9141136330152873,-1.4566168443937304,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.03355047484219702,-0.042208327090904905,-0.05007951828897739,-0.01863682987728002,-0.0630027651900051,-0.023446148380839804
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,7,2.4698216561946973,-1.1451932329738606,-3.615014889168558,1.0261115881180556,-5.429548866561112,-2.006350593262954,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.04625266950095602,-0.058188380710144136,-0.0694689059281028,-0.02567045330056219,-0.08739567227742569,-0.03229483023945708
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,8,2.376823462615463,-2.430041824539111,-4.806865287154574,1.3826268137690239,-7.228209112786601,-2.6758418909706103,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.06150191860302791,-0.07737276772756466,-0.09248204431445944,-0.03423632665821257,-0.11634745543305249,-0.043071166079695196
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,9,2.2151981255360518,-3.995067601023593,-6.210265726559644,1.8127623930725512,-9.382850925340952,-3.4381913905695773,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.07945786586504001,-0.09996232864515958,-0.12004982444936733,-0.04399028356578151,-0.15102922630447024,-0.05534217582014338
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,10,1.994092257170929,-5.837935808186266,-7.832028065357195,2.322594296803457,-11.94336223872056,-4.294969060488707,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.10020766628501918,-0.12606670920361143,-0.15281054249953407,-0.05495241114132881,-0.19224399628010141,-0.06913313015081031
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,11,1.7216627140116048,-7.957501421567395,-9.679164135579,2.9193973696864313,-15.00411349823714,-5.2595405681090615,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.12384103344907908,-0.15579877398695358,-0.19197163056454492,-0.0672937177527282,-0.24151078079084692,-0.08465916692475009
2026-07-01,retrenchment,Cyclical retrenchment,historical_ex_games_12m_pct,Technology CPI ex-games,basket,12,1.4049518695022014,-10.352246220021426,-11.757198089523627,3.6103308896584334,-18.510134951605867,-6.361160651605187,statsmodels_ardl_ar2_factor_lags_0_2,156,2026,12.794599999999999,794.8781,-0.150428646676219,-0.18924744143311908,-0.2368297726518164,-0.08138850607302771,-0.2979447699613518,-0.10239117931797054
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,0,0.0762178554975845,0.0762178554975845,0.0,0.0,0.0,0.0,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,1,0.8168815583450763,1.17952071979653,0.3626391614514538,0.11382461673015327,0.16890662540685078,0.5373042002167163,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.009784113367708657,0.01230894821194427,0.004557151425464456,0.01449662851310707,0.005733145026217801,0.018237549270897095
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,2,1.2907018211288963,2.1515660014478892,0.8608641803189929,0.2952216522260688,0.35998866774477617,1.3247538652660047,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.02322637384426052,0.0292200449908741,0.009712602252354383,0.03574225671103638,0.012218983328832915,0.04496570821492803
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,3,1.681199836823046,3.303464712389727,1.622264875566681,0.5508606312782629,0.6853669555253924,2.4899292478975963,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.04376919302225172,0.05506403185878655,0.01849140607016174,0.06717903808705152,0.023263197300519088,0.08451489365105355
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,4,1.9672318087494944,4.566302521478873,2.5990707127293784,0.8750097520843961,1.15498881991352,4.007027761882041,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.07012370755065243,0.08821944842945408,0.03116194485791274,0.10811081112390601,0.03920342610761668,0.1360092964240756
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,5,2.1693339213707516,5.946555180884352,3.7772212595136003,1.263607316729883,1.7070666519177866,5.82488898539688,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.10191056274805477,0.12820904582483122,0.04605717038873745,0.15715725229270341,0.057942432165054555,0.19771239425605439
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,6,2.298925375715343,7.436161888167828,5.1372365124524855,1.7136214877072216,2.309005166806465,7.914951618653016,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.13860418227692176,0.174371620348984,0.06229765210198846,0.21354776915674395,0.07837384386610785,0.2686547398358867
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,7,2.3676422211909887,8.794699143970183,6.427056922779194,2.1530146822818654,2.95875017491256,9.926995826859736,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.17340392389365944,0.21815159317341798,0.07982796734419334,0.26783332550742367,0.10042793649012766,0.33694893029185696
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,8,2.38537383445173,10.165407844357974,7.7800340099062435,2.6013741898519984,3.550336088594857,12.099547227789861,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.2099076515974734,0.2640752734255396,0.09578913277111581,0.32644941406993877,0.12050795306993085,0.4106911664441866
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,9,2.360742246186803,11.453926452436027,9.093184206249225,3.0564882966276867,4.173666735522511,14.145858319331989,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.24533683783986593,0.3086471219170159,0.112606780624418,0.3816595012130728,0.1416654712520297,0.48014846705812225
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,10,2.301167317353489,12.682768258665769,10.38160094131228,3.5180183159776974,4.700430670753099,16.29533108362637,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.2800987078768877,0.352379450228768,0.12681902962611982,0.4396529212355645,0.15954525558839755,0.5531073522286807
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,11,2.213025388166812,13.851183831128377,11.638158442961565,3.9863541147259127,5.2925302183679905,18.532637104453265,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.31400100623863586,0.3950303904946379,0.14279405305063386,0.5000161088692804,0.1796427062849434,0.6290475342939759
2026-07-01,intensifying,Intensifying pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,12,2.10178029412576,14.962836411172322,12.861056117046562,4.461844211849861,5.84122057876897,20.64253332560763,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.3469951523547513,0.4365388257076794,0.15759788358136043,0.5569417418848915,0.1982667324478564,0.7006630851760685
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,0,0.0762178554975845,0.0762178554975845,0.0,0.0,0.0,0.0,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,1,0.8168815583450763,0.943958006989226,0.1270764486441498,0.03988655832000017,0.05918846167430203,0.1882827804141225,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.0034285607073537543,0.0043133163529775875,0.0015969224525111706,0.005079925900407148,0.0020090155364843624,0.006390823826203223
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,2,1.2907018211288963,1.5932971875971536,0.30259536646825724,0.10373159268136223,0.12660282298066095,0.4655071756762158,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.008164113765923521,0.01027090036311671,0.0034157821448651264,0.012559523251897003,0.004297240224463508,0.015800565208548334
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,3,1.681199836823046,2.245801772756082,0.5646019359330359,0.1919766296665775,0.23802481537737924,0.8675671330693332,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.015233129612054086,0.01916410781987085,0.006421980926326304,0.02340722152035053,0.00807920224035145,0.029447561230269807
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,4,1.9672318087494944,2.8596747243397487,0.8924429155902542,0.30073200959273094,0.39601236397515727,1.3759010759200594,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.024078377595499734,0.03029191217558986,0.010684532383758934,0.03712222379864598,0.013441724440211567,0.046701782070289743
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,5,2.1693339213707516,3.4450179636539384,1.2756840422831868,0.4269189183653018,0.5740115670357986,1.9685559482996153,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.03441833816601306,0.04330014648285449,0.015487004282095955,0.053112230051908106,0.019483496000325024,0.06681808198251796
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,6,2.298925375715343,4.001597355366025,1.702671979650682,0.5680035199710525,0.7710372458792115,2.6252716931206432,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.04593860081256929,0.057793265171816016,0.020802816204994887,0.07083061786190288,0.026171077307319053,0.08910878015371525
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,7,2.3676422211909887,4.531133633837707,2.1634914126467186,0.7217301124559615,0.9962857164163563,3.33017974507283,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.05837164736063225,0.07343471578929178,0.026880087514628215,0.08984924857598846,0.033816616050471406,0.11303525480949651
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,8,2.38537383445173,5.034880079600322,2.6495062451485922,0.8862670293686894,1.2083606828977496,4.124165718794859,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.07148447334598255,0.08993136601194894,0.03260193373278615,0.11127122834280091,0.04101501064475943,0.1399852736448531
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,9,2.360742246186803,5.514104707167407,3.153362460980604,1.0601407110939105,1.443718653808476,4.8981339073586865,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.08507866520599498,0.10703360075714123,0.03895196239534882,0.13215312226070955,0.04900369301324168,0.16625583502767222
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,10,2.301167317353489,5.969998846148858,3.6688315287953692,1.2421963809860932,1.67191471001413,5.740997586747672,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.09898617529635768,0.1245300069235241,0.045108760450594226,0.1548938371897282,0.056749280739517446,0.1948648946168327
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,11,2.213025388166812,6.403698780960577,4.190673392793766,1.4315413862549238,1.8980144566611021,6.638632476200159,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.11306562533959362,0.14224272292769624,0.05120899944505353,0.1791122957976231,0.06442371408276756,0.22533303634560206
2026-07-01,sustained,Sustained pressure,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,12,2.10178029412576,6.816284895465094,4.714504601339334,1.6274916861601256,2.1424813108910206,7.537372934351223,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.1271987484955156,0.16002296263479343,0.057804788512232995,0.20336058298067627,0.07272157644327223,0.255838704048679
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,0,0.0762178554975845,0.0762178554975845,0.0,0.0,0.0,0.0,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,1,0.8168815583450763,0.7320148568515071,-0.08486670149356912,0.026637828446310834,-0.1257427217416983,-0.03952840642283538,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.0022897290663069425,-0.002880604040175396,-0.0033925763554075415,-0.0010664882638100252,-0.00426804607575368,-0.001341700398853642
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,2,1.2907018211288963,1.0910052517424225,-0.19969656938647384,0.06855826191030415,-0.30758398109798174,-0.0833817308027828,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.005387873351017879,-0.0067782385135757035,-0.008298708085217875,-0.0022496641115783205,-0.010440227357148064,-0.0028302001421077277
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,3,1.681199836823046,1.2941893017567057,-0.3870105350663404,0.1309287446190408,-0.5921228712738864,-0.16428635448212883,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.010441660339250383,-0.013136178162727571,-0.015975652703830837,-0.004432495129834181,-0.02009824236424533,-0.005576320607945017
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,4,1.9672318087494944,1.324168246563072,-0.6430635621864225,0.21597978123974446,-0.9882206357443625,-0.2868625232890502,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.017350047826858332,-0.021827306384285,-0.02666248921857362,-0.00773963693709556,-0.033542865526894776,-0.009736885362794068
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,5,2.1693339213707516,1.1943065854051211,-0.9750273359656305,0.3259165829051344,-1.4996832268223368,-0.4455274719175766,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.026306530032553496,-0.03309504945796531,-0.040461903364634684,-0.01202046485057779,-0.050903281100126783,-0.015122400341106127
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,6,2.298925375715343,0.9114120804631836,-1.3875132952521594,0.46284047722124627,-2.134018999692371,-0.6288424099219969,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.03743552495989183,-0.04709593201761607,-0.05757647281740007,-0.016966356872418452,-0.0724343428475386,-0.02134460223827836
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,7,2.3676422211909887,0.4724750164095806,-1.895167204781408,0.6316623822198302,-2.911573638274537,-0.8517660883617221,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.05113217973516382,-0.06432707069821626,-0.07855513023273848,-0.022980904593825766,-0.09882663798730708,-0.028911231286691336
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,8,2.38537383445173,-0.10875305461173451,-2.4941268890634642,0.8329591095684785,-3.8305882671490497,-1.1351574036046213,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.06729229170499898,-0.08465737287893449,-0.10335042062416148,-0.030626887296473757,-0.1300204655583812,-0.038530294514937266
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,9,2.360742246186803,-0.829578501663415,-3.190320747850218,1.0681039960790397,-4.950621774140256,-1.4613408821394782,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.08607581087322322,-0.10828806438776363,-0.13356926065283634,-0.039427415402387755,-0.16803741435678796,-0.04960183882583727
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,10,2.301167317353489,-1.6823695203123843,-3.983536837665873,1.3382718811310934,-6.210142098160785,-1.7929176984846777,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.10747701894127654,-0.13521195129325683,-0.1675514968510074,-0.048373457380426144,-0.2107889207804409,-0.06085644752374753
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,11,2.213025388166812,-2.660866636265878,-4.87389202443269,1.6444964470116243,-7.583596997459345,-2.202544256069285,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.1314990689868013,-0.16543300033904731,-0.20460772207055233,-0.05942530479202612,-0.2574076730388626,-0.07476027430121186
2026-07-01,retrenchment,Cyclical retrenchment,expanded_consumer_tech_12m_pct,Expanded consumer technology CPI,basket,12,2.10178029412576,-3.7589175272122457,-5.860697821338006,1.9877362404349475,-9.16813103136657,-2.659519869244702,statsmodels_ardl_ar2_factor_lags_0_2,125,2026,26.980299999999996,794.8781,-0.15812338542904578,-0.19892784243149456,-0.24735892566557946,-0.07175464392818282,-0.31119101868019694,-0.09027125533862716
