STATUS,200
MESSAGEID,M181000I
MESSAGE,Successfully completed
DATE,2026-08-03T06:01:20.699+09:00
PARAMETER,FORMAT,CSV
PARAMETER,LANG,EN
PARAMETER,DB,PR01
PARAMETER,STARTDATE,199501
PARAMETER,ENDDATE,202612
PARAMETER,STARTPOSITION,
NEXTPOSITION,
SERIES_CODE,NAME_OF_TIME_SERIES,UNIT,FREQUENCY,CATEGORY,LAST_UPDATE,SURVEY_DATES,VALUES
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202211,104.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202212,104.4
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202301,104.8
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202302,105.5
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202303,105.6
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202304,106.4
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202305,106.4
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202306,106.6
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202307,106.4
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202308,107.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202309,107.1
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202310,106.6
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202311,106.9
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202312,107.8
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202401,107.9
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202402,107.7
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202403,107.9
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202404,107.7
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202405,107.5
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202406,107.4
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202407,107.5
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202408,107.4
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202409,107.5
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202410,108.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202411,108.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202412,107.8
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202501,108
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202502,107.9
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202503,107.8
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202504,107.9
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202505,108.1
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202506,108.4
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202507,108.9
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202508,109.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202509,109.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202510,110.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202511,109.9
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202512,110.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202601,110.2
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202602,110.3
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202603,110.6
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202604,111.1
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202605,111
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202606,111.3
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202607,null
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202608,null
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202609,null
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202610,null
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202611,null
PRCG20_2201520001,Group/_Electronic components and devices,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,202612,null
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199501,558.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199502,554
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199503,540.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199504,533.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199505,532.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199506,530.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199507,530.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199508,522.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199509,518.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199510,514.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199511,509.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199512,506.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199601,502.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199602,493.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199603,483.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199604,482.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199605,477.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199606,471.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199607,465.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199608,460.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199609,456.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199610,455.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199611,452
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199612,450.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199701,447.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199702,444
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199703,442
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199704,445
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199705,443.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199706,439.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199707,438.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199708,436.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199709,433.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199710,430.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199711,430.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199712,428.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199801,427.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199802,425
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199803,423.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199804,420.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199805,418
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199806,416.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199807,414.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199808,412.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199809,411.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199810,408.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199811,404.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199812,404.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199901,403.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199902,401.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199903,401.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199904,398.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199905,396.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199906,394.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199907,393.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199908,392.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199909,392.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199910,389.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199911,388.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,199912,386.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200001,396.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200002,393.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200003,388.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200004,383.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200005,378.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200006,377.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200007,372.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200008,363.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200009,357.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200010,352.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200011,347.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200012,340.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200101,337.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200102,334.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200103,332.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200104,327.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200105,321.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200106,316.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200107,313.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200108,311.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200109,306.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200110,304.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200111,301.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200112,297
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200201,294
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200202,292.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200203,290.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200204,287.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200205,284.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200206,281.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200207,278.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200208,275.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200209,273.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200210,267.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200211,265.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200212,262.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200301,261.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200302,257.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200303,255.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200304,250.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200305,247.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200306,245.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200307,245.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200308,244.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200309,242.2
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200310,240.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200311,238.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200312,235.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200401,235.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200402,234.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200403,233.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200404,229.4
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200405,228.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200406,228
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200407,226.3
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200408,225.9
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200409,224.8
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200410,223
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200411,220.1
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200412,218.5
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200501,219.7
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200502,217.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200503,216.6
PRCG20_2201720001,Group/_Information and communications equipment,CY2020 average=100,MONTHLY,Corporate Goods Price Index (2020 Base)/ Producer Price Index,20260710,200504,215.1
